idx,ts_event,symbol,open,high,low,close,volume,trade_date_utc,hour_utc,minute_utc,weekday,vwap_day,dist_vwap_day,return_1m,return_5m,return_15m,ema_9,ema_20,ema_50,dist_ema_9,dist_ema_20,dist_ema_50,true_range,atr_14,atr_50,vol_avg_20,vol_avg_50,rel_vol_20,rel_vol_50,bar_range,body,body_abs,body_pct,upper_wick,lower_wick,fwd_return_5m,fwd_return_15m,fwd_return_30m,fwd_return_60m,event_date_utc,usd_event_count,high_impact_event_count,cpi_event_count,fomc_event_count,nfp_event_count,ppi_event_count,pmi_ism_event_count,jobs_event_count,fed_speech_event_count,has_high_impact_usd_event,has_cpi,has_fomc,has_nfp,has_ppi,has_pmi_ism,has_jobs,has_fed_speech,ts_ct,trade_date_ct,hour_ct,minute_ct,weekday_ct,minute_of_day_ct,is_rth,is_opening_30m,is_premarket_window,is_morning_trade_window,is_lunch_window,is_pm_window,upper_wick_pct,lower_wick_pct,candle_direction,avg_range_20,avg_body_20,range_expansion_20,body_expansion_20,is_displacement_candle,bull_displacement,bear_displacement,bull_fvg,bear_fvg,bull_fvg_low,bull_fvg_high,bear_fvg_low,bear_fvg_high,bull_fvg_size,bear_fvg_size,bull_fvg_min_2pt,bear_fvg_min_2pt,prior_high,prior_low,prior_open,prior_close,prior_body,prior_body_pct,swept_prior_bar_high,swept_prior_bar_low,prior_high_sweep_close_back_below,prior_low_sweep_close_back_above,prior_rth_high,prior_rth_low,prior_rth_close,premarket_high,premarket_low,or_high_30m,or_low_30m,or_range_30m,premarket_range,prior_day_range,swept_prior_rth_high,swept_prior_rth_low,pdh_sweep_close_back_below,pdl_sweep_close_back_above,pmh_sweep_close_back_below,pml_sweep_close_back_above,above_or_high,below_or_low,dist_prior_rth_high,dist_prior_rth_low,dist_premarket_high,dist_premarket_low,dist_or_high_30m,dist_or_low_30m,fwd_points_5m,fwd_points_15m,fwd_points_30m,fwd_points_60m,fwd_points_120m,future_high_30m,future_low_30m,future_high_60m,future_low_60m,mfe_30m,mae_30m,mfe_60m,mae_60m,ict_session_date,is_asia_session,is_london_session,is_ny_rth_session,dol,session_high_so_far,session_low_so_far,pdh,pdl,pdc,prior_session_mid,prior_session_range,asia_high,asia_low,london_high,london_low,ny_open,vwap,dist_dol,dist_pdh,dist_pdl,dist_prior_session_mid,dist_asia_high,dist_asia_low,dist_london_high,dist_london_low,dist_ny_open,dist_vwap,above_dol,below_dol,above_vwap,below_vwap,prior_range_position,premium_vs_prior_range,discount_vs_prior_range,pdh_sweep_reclaim_now,pdh_sweep_reclaim_last_30m,pdl_sweep_reclaim_now,pdl_sweep_reclaim_last_30m,pmh_sweep_reclaim_now,pmh_sweep_reclaim_last_30m,pml_sweep_reclaim_now,pml_sweep_reclaim_last_30m,asia_high_sweep_reclaim_now,asia_high_sweep_reclaim_last_30m,asia_low_sweep_reclaim_now,asia_low_sweep_reclaim_last_30m,london_high_sweep_reclaim_now,london_high_sweep_reclaim_last_30m,london_low_sweep_reclaim_now,london_low_sweep_reclaim_last_30m,any_liquidity_sweep_reclaim_last_30m,liquidity_sweep_reclaim_count_last_30m,dol_cross_now,bull_dol_reclaim_now,bear_dol_reclaim_now,dol_cross_last_10m,bull_dol_reclaim_last_10m,bear_dol_reclaim_last_10m,inside_bull_fvg_current_bar,inside_bear_fvg_current_bar,recent_bull_fvg_last_120m,recent_bear_fvg_last_120m,bull_ifvg_proxy_fast,bear_ifvg_proxy_fast,any_ifvg_proxy_fast,prior_10m_high,prior_10m_low,prior_10m_open,bull_v_reversal_proxy,bear_v_reversal_proxy,any_v_reversal_proxy,year,month
37553,2018-02-08T16:50:00.000000,NQH8,6480.5,6497.75,6480.5,6493.75,1142,2018-02-08,16,50,4,6545.272271496511,-51.522271496511166,0.0020445953244347947,0.0005778120184900537,0.0003466071015942873,6483.942432395523,6482.583113163816,6489.152584366032,9.807567604477299,11.166886836183949,4.597415633968012,17.25,11.428571428571429,10.725,1083.25,1151.08,1.0542349411493193,0.9921117559161832,17.25,13.25,13.25,0.7681159420289855,4.0,0.0,0.0023484119345524856,0.0010779595765157968,-0.0048508180943214185,-0.011742059672762317,2018-02-08,3,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-08T10:50:00.000000,2018-02-08,10,50,3,650,true,false,false,true,false,false,0.2318840579710145,0.0,bull,11.3375,6.8375,1.5214994487320836,1.9378427787934185,true,true,false,false,false,,,,,,,false,false,6483.0,6474.25,6474.75,6480.5,5.75,0.6571428571428571,true,false,false,false,6717.75,6578.25,6583.25,6618.5,6574.5,6604.25,6545.75,58.5,44.0,139.5,false,true,false,false,false,false,false,true,-224.0,-84.5,-124.75,-80.75,-110.5,-52.0,15.25,7.0,-31.5,-76.25,-15.5,6515.0,6467.75,6515.0,6421.0,21.25,26.0,21.25,72.75,2018-02-08,false,false,true,6542.0,6618.5,6457.75,6717.75,6532.0,6545.25,6624.875,185.75,6583.25,6490.25,6612.0,6540.0,6542.0,6545.272271496511,-48.25,-224.0,-38.25,-131.125,-89.5,3.5,-118.25,-46.25,-48.25,-51.522271496511166,false,true,false,true,-0.20592193808882908,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,6497.75,6473.0,6487.5,true,false,true,2018,2018-02
38884,2018-02-09T16:16:00.000000,NQH8,6329.75,6330.0,6316.5,6316.75,1214,2018-02-09,16,16,5,6358.189128013252,-41.43912801325223,-0.0018961090262690217,-0.004766031195840514,-0.004922810333963468,6339.927029401502,6343.230186344721,6349.696236853823,-23.177029401502296,-26.480186344721005,-32.94623685382339,13.5,14.125,13.615,1355.95,1720.2,0.8953132490136066,0.7057318916405069,13.5,-13.0,13.0,0.9629629629629629,0.25,0.25,0.0026912573712747356,0.00047492777140134557,0.00047492777140134557,-0.012427276685004207,2018-02-09,1,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-09T10:16:00.000000,2018-02-09,10,16,4,616,true,false,false,true,false,false,0.018518518518518517,0.018518518518518517,bear,14.25,7.225,0.9473684210526315,1.7993079584775087,false,false,false,false,true,,,6330.0,6343.75,,13.75,false,true,6349.0,6326.75,6347.25,6328.75,-18.5,0.8314606741573034,false,true,false,false,6604.25,6301.0,6335.25,6395.75,6323.5,6424.0,6351.25,72.75,72.25,303.25,false,false,false,false,false,false,false,true,-287.5,15.75,-79.0,-6.75,-107.25,-34.5,17.0,3.0,3.0,-78.5,-109.75,6347.5,6301.5,6347.5,6228.75,30.75,15.25,30.75,88.0,2018-02-09,false,false,true,6328.0,6424.0,6285.0,6618.5,6301.0,6336.25,6459.75,317.5,6368.0,6288.5,6378.5,6310.0,6328.0,6358.189128013252,-11.25,-301.75,15.75,-143.0,-51.25,28.25,-61.75,6.75,-11.25,-41.43912801325223,false,true,false,true,0.049606299212598425,false,true,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,true,true,5,true,false,true,true,true,true,false,false,true,true,false,true,true,6359.75,6316.5,6350.5,false,true,true,2018,2018-02
38886,2018-02-09T16:18:00.000000,NQH8,6316.25,6317.5,6305.5,6305.75,1037,2018-02-09,16,18,5,6357.867314038256,-52.117314038256154,-0.0016623787848802918,-0.006733874143498464,-0.008568845564246641,6329.303298816962,6337.3358214749305,6346.712673850839,-23.553298816961615,-31.585821474930526,-40.962673850838655,12.0,13.571428571428571,13.735,1226.9,1724.0,0.8452196593039367,0.601508120649652,12.0,-10.5,10.5,0.875,1.25,0.25,0.0025373666891328472,0.0036078182611107845,0.0019426713713674992,-0.010506283947191108,2018-02-09,1,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-09T10:18:00.000000,2018-02-09,10,18,4,618,true,false,false,true,false,false,0.10416666666666667,0.020833333333333332,bear,14.05,7.1375,0.8540925266903914,1.4711033274956218,false,false,false,false,false,,,,,,,false,false,6322.5,6311.25,6316.25,6316.25,0.0,0.0,false,true,false,false,6604.25,6301.0,6335.25,6395.75,6323.5,6424.0,6351.25,72.75,72.25,303.25,false,false,false,false,false,false,false,true,-298.5,4.75,-90.0,-17.75,-118.25,-45.5,16.0,22.75,12.25,-66.25,-90.5,6347.5,6301.5,6347.5,6227.0,41.75,4.25,41.75,78.75,2018-02-09,false,false,true,6328.0,6424.0,6285.0,6618.5,6301.0,6336.25,6459.75,317.5,6368.0,6288.5,6378.5,6310.0,6328.0,6357.867314038256,-22.25,-312.75,4.75,-154.0,-62.25,17.25,-72.75,-4.25,-22.25,-52.117314038256154,false,true,false,true,0.014960629921259842,false,true,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,true,true,5,false,false,false,true,true,true,false,false,true,true,false,true,true,6359.75,6305.5,6351.75,false,true,true,2018,2018-02
38887,2018-02-09T16:19:00.000000,NQH8,6306.5,6331.75,6306.5,6324.5,1717,2018-02-09,16,19,5,6357.68771630094,-33.18771630094034,0.0029734765888276282,-0.003662715135284156,-0.00608965544336626,6328.34263905357,6336.113362286842,6345.8415886017865,-3.8426390535696555,-11.613362286841948,-21.341588601786498,26.0,13.946428571428571,14.01,1232.85,1737.12,1.392707953116762,0.9884176107580364,25.25,18.0,18.0,0.7128712871287128,7.25,0.0,-0.0028856036050280975,0.001225393311724332,-0.003597122302158251,-0.012688750098822088,2018-02-09,1,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-09T10:19:00.000000,2018-02-09,10,19,4,619,true,false,false,true,false,false,0.2871287128712871,0.0,bull,14.4,7.7375,1.753472222222222,2.3263327948303716,true,true,false,false,false,,,,,,,false,false,6317.5,6305.5,6316.25,6305.75,-10.5,0.875,true,false,false,false,6604.25,6301.0,6335.25,6395.75,6323.5,6424.0,6351.25,72.75,72.25,303.25,false,false,false,false,false,true,false,true,-279.75,23.5,-71.25,1.0,-99.5,-26.75,-18.25,7.75,-22.75,-80.25,-92.75,6347.5,6301.5,6347.5,6227.0,23.0,23.0,23.0,97.5,2018-02-09,false,false,true,6328.0,6424.0,6285.0,6618.5,6301.0,6336.25,6459.75,317.5,6368.0,6288.5,6378.5,6310.0,6328.0,6357.68771630094,-3.5,-294.0,23.5,-135.25,-43.5,36.0,-54.0,14.5,-3.5,-33.18771630094034,false,true,false,true,0.07401574803149606,false,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false,true,true,true,4,false,false,true,true,true,true,false,false,true,true,true,false,true,6359.75,6305.5,6346.5,true,true,true,2018,2018-02
38894,2018-02-09T16:26:00.000000,NQH8,6303.5,6312.25,6303.0,6310.25,881,2018-02-09,16,26,5,6356.7325187037,-46.48251870370041,0.0010708336638376448,-0.003710282218275074,-0.005790137072632762,6317.1254278176475,6326.117466763105,6338.895483308697,-6.875427817647505,-15.867466763104858,-28.645483308697294,9.25,14.625,14.51,1006.95,1742.8,0.8749193107900094,0.5055083773238467,9.25,6.75,6.75,0.7297297297297297,2.0,0.5,0.001505487104314307,0.0028128838001664214,-0.0022582306564715715,-0.012994730795134912,2018-02-09,1,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-09T10:26:00.000000,2018-02-09,10,26,4,626,true,false,false,true,false,false,0.21621621621621623,0.05405405405405406,bull,13.9125,7.6,0.6648697214734951,0.8881578947368421,false,false,false,false,false,,,,,,,false,false,6316.75,6301.5,6306.0,6303.5,-2.5,0.16393442622950818,false,false,false,false,6604.25,6301.0,6335.25,6395.75,6323.5,6424.0,6351.25,72.75,72.25,303.25,false,false,false,false,false,false,false,true,-294.0,9.25,-85.5,-13.25,-113.75,-41.0,9.5,17.75,-14.25,-82.0,-108.0,6347.5,6295.75,6347.5,6227.0,37.25,14.5,37.25,83.25,2018-02-09,false,false,true,6328.0,6424.0,6285.0,6618.5,6301.0,6336.25,6459.75,317.5,6368.0,6288.5,6378.5,6310.0,6328.0,6356.7325187037,-17.75,-308.25,9.25,-149.5,-57.75,21.75,-68.25,0.25,-17.75,-46.48251870370041,false,true,false,true,0.029133858267716535,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,true,true,3,false,false,false,true,true,true,false,false,true,true,true,false,true,6337.5,6301.5,6316.25,false,true,true,2018,2018-02
38895,2018-02-09T16:27:00.000000,NQH8,6310.75,6318.75,6310.0,6318.75,909,2018-02-09,16,27,5,6356.627035882865,-37.87703588286513,0.0013470147775445085,-0.0003559563360228113,-0.005508557938225467,6317.450342254118,6325.415803261857,6338.105464355415,1.2996577458816319,-6.665803261857036,-19.35546435541528,8.75,14.410714285714286,14.47,1010.85,1738.94,0.8992432111589256,0.5227322391801902,8.75,8.0,8.0,0.9142857142857143,0.0,0.75,-0.00003956478733924129,0.0011473788328386636,-0.0023343224530167905,-0.015272007912957464,2018-02-09,1,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-09T10:27:00.000000,2018-02-09,10,27,4,627,true,false,false,true,false,false,0.0,0.08571428571428572,bull,13.9375,7.875,0.6278026905829597,1.0158730158730158,false,false,false,false,false,,,,,,,false,false,6312.25,6303.0,6303.5,6310.25,6.75,0.7297297297297297,true,false,false,false,6604.25,6301.0,6335.25,6395.75,6323.5,6424.0,6351.25,72.75,72.25,303.25,false,false,false,false,false,false,false,true,-285.5,17.75,-77.0,-4.75,-105.25,-32.5,-0.25,7.25,-14.75,-96.5,-133.25,6347.5,6295.0,6347.5,6225.0,28.75,23.75,28.75,93.75,2018-02-09,false,false,true,6328.0,6424.0,6285.0,6618.5,6301.0,6336.25,6459.75,317.5,6368.0,6288.5,6378.5,6310.0,6328.0,6356.627035882865,-9.25,-299.75,17.75,-141.0,-49.25,30.25,-59.75,8.75,-9.25,-37.87703588286513,false,true,false,true,0.05590551181102362,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,true,true,3,false,false,false,true,true,true,false,false,true,true,true,false,true,6337.5,6301.5,6316.25,true,true,true,2018,2018-02
38909,2018-02-09T16:41:00.000000,NQH8,6333.75,6334.25,6327.25,6328.0,491,2018-02-09,16,41,5,6355.712273787596,-27.712273787596132,-0.000947268708556992,-0.002050149818640601,0.0028128838001664214,6331.173017463741,6329.1273843760755,6334.274991035594,-3.1730174637414166,-1.1273843760754971,-6.274991035594212,7.0,10.160714285714286,13.16,864.55,1296.6,0.5679255103811232,0.3786827086225513,7.0,-5.75,5.75,0.8214285714285714,0.5,0.75,-0.0013037294563843504,-0.005056890012642201,-0.011852085967130166,-0.01888432364096082,2018-02-09,1,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-09T10:41:00.000000,2018-02-09,10,41,4,641,true,false,false,true,false,false,0.07142857142857142,0.10714285714285714,bear,11.225,4.9,0.623608017817372,1.173469387755102,false,false,false,false,false,,,,,,,false,false,6335.75,6326.75,6334.0,6334.0,0.0,0.0,false,false,false,false,6604.25,6301.0,6335.25,6395.75,6323.5,6424.0,6351.25,72.75,72.25,303.25,false,false,false,false,false,false,false,true,-276.25,27.0,-67.75,4.5,-96.0,-23.25,-8.25,-32.0,-75.0,-119.5,-144.75,6334.75,6238.5,6334.75,6207.75,6.75,89.5,6.75,120.25,2018-02-09,false,false,true,6328.0,6424.0,6285.0,6618.5,6301.0,6336.25,6459.75,317.5,6368.0,6288.5,6378.5,6310.0,6328.0,6355.712273787596,0.0,-290.5,27.0,-131.75,-40.0,39.5,-50.5,18.0,0.0,-27.712273787596132,false,false,false,true,0.08503937007874016,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2,false,false,false,true,true,false,false,false,true,true,false,true,true,6347.5,6311.5,6320.25,true,true,true,2018,2018-02
47054,2018-02-19T16:13:00.000000,NQH8,6764.0,6767.0,6764.0,6766.25,123,2018-02-19,16,13,1,6793.466005364927,-27.216005364926787,0.00033264340626848465,-0.00018470631695599593,0.00007390163692133633,6765.603136040621,6767.225413142643,6771.541207601527,0.6468639593786065,-0.9754131426434469,-5.291207601527276,3.0,3.4285714285714284,3.355,193.2,187.34,0.6366459627329193,0.6565602647592612,3.0,2.25,2.25,0.75,0.75,0.0,0.0005542213190468104,0.001404027341585179,0.001551819693330847,0.0019582486606317673,2018-02-19,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-19T10:13:00.000000,2018-02-19,10,13,0,613,true,false,false,true,false,false,0.25,0.0,bull,3.6375,2.1375,0.8247422680412371,1.0526315789473684,false,false,false,false,false,,,,,,,false,false,6765.25,6763.75,6765.0,6764.0,-1.0,0.6666666666666666,true,false,false,false,6847.25,6762.0,6777.5,6807.5,6795.5,6807.25,6781.0,26.25,12.0,85.25,false,false,false,false,false,false,false,true,-81.0,4.25,-41.25,-29.25,-41.0,-14.75,3.75,9.5,10.5,13.25,15.5,6780.75,6764.0,6787.5,6764.0,14.5,2.25,21.25,2.25,2018-02-19,false,false,true,6783.25,6819.5,6758.25,6859.75,6762.0,6781.5,6810.875,97.75,6819.5,6782.25,6818.0,6795.5,6783.25,6793.466005364927,-17.0,-93.5,4.25,-44.625,-53.25,-16.0,-51.75,-29.25,-17.0,-27.216005364926787,false,true,false,true,0.043478260869565216,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,6770.25,6762.25,6765.25,true,true,true,2018,2018-02
47055,2018-02-19T16:14:00.000000,NQH8,6766.25,6766.5,6764.5,6764.5,60,2018-02-19,16,14,1,6793.4272072775975,-28.927207277597518,-0.00025863661555514117,0.0000369590124551511,-0.0005540575481106647,6765.3825088324975,6766.965849986202,6771.265081813232,-0.8825088324974786,-2.465849986201647,-6.7650818132324275,2.0,2.857142857142857,3.345,191.1,186.26,0.3139717425431711,0.32213035541715884,2.0,-1.75,1.75,0.875,0.25,0.0,0.001330475275334475,0.001478305861482676,0.002069628206075924,0.002402247024909432,2018-02-19,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-19T10:14:00.000000,2018-02-19,10,14,0,614,true,false,false,true,false,false,0.125,0.0,bear,3.6375,2.1625,0.549828178694158,0.8092485549132947,false,false,false,false,false,,,,,,,false,false,6767.0,6764.0,6764.0,6766.25,2.25,0.75,false,false,false,false,6847.25,6762.0,6777.5,6807.5,6795.5,6807.25,6781.0,26.25,12.0,85.25,false,false,false,false,false,false,false,true,-82.75,2.5,-43.0,-31.0,-42.75,-16.5,9.0,10.0,14.0,16.25,17.25,6780.75,6764.0,6787.5,6764.0,16.25,0.5,23.0,0.5,2018-02-19,false,false,true,6783.25,6819.5,6758.25,6859.75,6762.0,6781.5,6810.875,97.75,6819.5,6782.25,6818.0,6795.5,6783.25,6793.4272072775975,-18.75,-95.25,2.5,-46.375,-55.0,-17.75,-53.5,-31.0,-18.75,-28.927207277597518,false,true,false,true,0.02557544757033248,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,6770.25,6762.25,6767.0,false,true,true,2018,2018-02
47059,2018-02-19T16:18:00.000000,NQH8,6766.5,6770.5,6766.5,6770.0,166,2018-02-19,16,18,1,6793.1694200720485,-23.169420072048524,0.00048028965160518133,0.0005542213190468104,0.00070211743837989,6766.6542756177905,6767.078869072308,6770.663646786253,3.3457243822094824,2.9211309276915927,-0.6636467862526843,4.0,2.7142857142857144,3.265,155.5,180.14,1.067524115755627,0.9215054957255469,4.0,3.5,3.5,0.875,0.5,0.0,0.000516986706056155,0.0011447562776956133,0.0021787296898079234,0.002400295420974974,2018-02-19,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-02-19T10:18:00.000000,2018-02-19,10,18,0,618,true,false,false,true,false,false,0.125,0.0,bull,3.15,2.0125,1.2698412698412698,1.7391304347826086,false,false,false,false,false,,,,,,,false,false,6766.75,6765.25,6766.5,6766.75,0.25,0.16666666666666666,true,false,false,false,6847.25,6762.0,6777.5,6807.5,6795.5,6807.25,6781.0,26.25,12.0,85.25,false,false,false,false,false,false,false,true,-77.25,8.0,-37.5,-25.5,-37.25,-11.0,3.5,7.75,14.75,16.25,16.0,6785.75,6766.5,6787.5,6766.5,15.75,3.5,17.5,3.5,2018-02-19,false,false,true,6783.25,6819.5,6758.25,6859.75,6762.0,6781.5,6810.875,97.75,6819.5,6782.25,6818.0,6795.5,6783.25,6793.1694200720485,-13.25,-89.75,8.0,-40.875,-49.5,-12.25,-48.0,-25.5,-13.25,-23.169420072048524,false,true,false,true,0.08184143222506395,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,6770.5,6762.25,6767.25,true,false,true,2018,2018-02
56417,2018-02-28T16:49:00.000000,NQH8,6897.25,6905.25,6897.25,6903.0,1587,2018-02-28,16,49,3,6929.468041392269,-26.468041392268788,0.0009062239460615462,-0.0009768804949528143,-0.0016631715959216642,6904.538578554181,6909.750058793175,6917.94612567002,-1.5385785541811856,-6.750058793175413,-14.946125670019683,8.5,7.625,6.065,1289.65,1235.6,1.2305664327530725,1.284396244739398,8.0,5.75,5.75,0.71875,2.25,0.0,0.0007243227582209855,0.0018108068955526857,0.0017745907576416364,0.00579458206576855,2018-02-28,10,2,0,0,0,0,3,1,0,true,false,false,false,false,true,true,false,2018-02-28T10:49:00.000000,2018-02-28,10,49,2,649,true,false,false,true,false,false,0.28125,0.0,bull,7.2125,3.8,1.1091854419410745,1.5131578947368423,false,false,false,false,false,,,,,,,false,false,6898.5,6893.0,6898.25,6896.75,-1.5,0.2727272727272727,true,false,false,false,7008.5,6904.0,6909.5,6947.75,6927.5,6958.0,6926.5,31.5,20.25,104.5,false,true,false,false,false,false,false,true,-105.5,-1.0,-44.75,-24.5,-55.0,-23.5,5.0,12.5,12.25,40.0,42.75,6924.5,6897.25,6940.25,6897.25,21.5,5.75,37.25,5.75,2018-02-28,false,false,true,6913.75,6963.5,6893.0,7009.0,6904.0,6913.75,6956.5,105.0,6932.5,6893.25,6935.75,6900.75,6913.75,6929.468041392269,-10.75,-106.0,-1.0,-53.5,-29.5,9.75,-32.75,2.25,-10.75,-26.468041392268788,false,true,false,true,-0.009523809523809525,false,true,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,true,true,4,false,false,false,false,false,false,false,false,true,true,true,false,true,6912.75,6893.0,6908.5,true,true,true,2018,2018-02
57658,2018-03-01T14:45:00.000000,NQH8,6819.75,6832.0,6818.5,6831.5,3252,2018-03-01,14,45,4,6861.474631275539,-29.97463127553874,0.0017596597991054175,-0.003064574972637679,-0.005242082271568971,6840.516959008275,6853.083266693253,6862.931518830648,-9.01695900827508,-21.58326669325288,-31.4315188306482,13.5,11.732142857142858,5.885,2389.9,1123.38,1.3607263902255324,2.894835229396998,13.5,11.75,11.75,0.8703703703703703,0.5,1.25,0.0009148796018443317,-0.0014638073629510417,0.00018297592036886634,0.006074800556246762,2018-03-01,7,2,0,0,0,0,1,0,1,true,false,false,false,false,true,false,true,2018-03-01T08:45:00.000000,2018-03-01,8,45,3,525,true,true,false,true,false,false,0.037037037037037035,0.09259259259259259,bull,10.35,6.1875,1.3043478260869565,1.898989898989899,false,false,false,false,false,,,,,,,false,false,6829.0,6815.75,6827.5,6819.5,-8.0,0.6037735849056604,true,false,false,false,6970.5,6859.25,6862.0,6882.75,6843.5,6889.25,6801.0,88.25,39.25,111.25,false,true,false,false,false,false,false,false,-139.0,-27.75,-51.25,-12.0,-57.75,30.5,6.25,-10.0,1.25,41.5,32.0,6853.5,6796.75,6898.0,6796.75,22.0,34.75,66.5,34.75,2018-03-01,false,false,true,6879.5,6898.75,6815.75,6970.5,6857.75,6879.5,6914.125,112.75,6887.5,6841.0,6898.75,6823.0,6879.5,6861.474631275539,-48.0,-139.0,-26.25,-82.625,-56.0,-9.5,-67.25,8.5,-48.0,-29.97463127553874,false,true,false,true,-0.2328159645232816,false,true,false,false,false,true,false,true,false,true,false,true,false,false,false,false,true,true,true,5,false,false,false,false,false,false,false,false,true,true,true,false,true,6864.5,6815.75,6863.75,true,true,true,2018,2018-03
57661,2018-03-01T14:48:00.000000,NQH8,6825.75,6836.5,6824.5,6835.25,1660,2018-03-01,14,48,4,6860.286374240792,-25.0363742407917,0.0013917884481557952,0.0011351153423655447,-0.005817970255627025,6836.170683012237,6847.48338475856,6859.370572094495,-0.9206830122366227,-12.233384758559623,-24.1205720944954,12.0,12.0,6.385,2610.8,1223.96,0.6358204381798682,1.3562534723356972,12.0,9.5,9.5,0.7916666666666666,1.25,1.25,-0.002999158772539423,0.0001463004279287361,0.0019750557770381594,0.0038403862331297667,2018-03-01,7,2,0,0,0,0,1,0,1,true,false,false,false,false,true,false,true,2018-03-01T08:48:00.000000,2018-03-01,8,48,3,528,true,true,false,true,false,false,0.10416666666666667,0.10416666666666667,bull,11.6125,6.9,1.0333692142088267,1.3768115942028984,false,false,false,false,false,,,,,,,false,false,6834.25,6822.75,6833.25,6825.75,-7.5,0.6521739130434783,true,false,false,false,6970.5,6859.25,6862.0,6882.75,6843.5,6889.25,6801.0,88.25,39.25,111.25,false,true,false,false,false,false,false,false,-135.25,-24.0,-47.5,-8.25,-54.0,34.25,-20.5,1.0,13.5,26.25,30.5,6853.5,6796.75,6898.0,6796.75,18.25,38.5,62.75,38.5,2018-03-01,false,false,true,6879.5,6898.75,6815.75,6970.5,6857.75,6879.5,6914.125,112.75,6887.5,6841.0,6898.75,6823.0,6879.5,6860.286374240792,-44.25,-135.25,-22.5,-78.875,-52.25,-5.75,-63.5,12.25,-44.25,-25.0363742407917,false,true,false,true,-0.19955654101995565,false,true,false,false,false,true,false,true,false,true,false,true,false,false,false,false,false,true,true,5,false,false,false,false,false,false,false,false,true,true,true,false,true,6861.25,6815.75,6852.0,true,true,true,2018,2018-03
59019,2018-03-02T14:41:00.000000,NQH8,6673.0,6685.5,6672.5,6685.5,2137,2018-03-02,14,41,5,6711.290874871176,-25.79087487117613,0.0018356872588318751,0.0003366625519021227,0.002173587168340596,6679.71916167668,6679.421695385475,6679.596049585728,5.7808383233195855,6.078304614525223,5.903950414272003,13.0,12.839285714285714,6.18,1925.7,1058.94,1.1097263332814042,2.0180557916406974,13.0,12.5,12.5,0.9615384615384616,0.0,0.5,-0.00258021090419569,-0.00026176052651261106,-0.000710492857677103,0.00527260489118242,2018-03-02,1,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2018-03-02T08:41:00.000000,2018-03-02,8,41,4,521,true,true,false,true,false,false,0.0,0.038461538461538464,bull,9.8875,6.0875,1.3147914032869785,2.0533880903490758,false,false,false,false,false,,,,,,,false,false,6674.0,6664.5,6668.25,6673.25,5.0,0.5263157894736842,true,false,false,false,6898.0,6689.0,6754.25,6698.25,6664.5,6704.25,6646.0,58.25,33.75,209.0,false,true,false,false,false,false,false,false,-212.5,-3.5,-12.75,21.0,-18.75,39.5,-17.25,-1.75,-4.75,35.25,51.75,6700.0,6646.0,6719.75,6646.0,14.5,39.5,34.25,39.5,2018-03-02,false,false,true,6763.75,6778.25,6664.5,6898.75,6689.0,6765.75,6793.875,209.75,6778.25,6741.0,6777.75,6668.0,6763.75,6711.290874871176,-78.25,-213.25,-3.5,-108.375,-92.75,-55.5,-92.25,17.5,-78.25,-25.79087487117613,false,true,false,true,-0.0166865315852205,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,true,3,false,false,false,false,false,false,false,false,true,true,true,false,true,6704.25,6664.5,6691.5,true,true,true,2018,2018-03
