tier,suggested_size,conditions,entry_model,stop_model,target_model,be_model,trades,trades_per_year,trades_per_week,wins,losses,breakevens,winrate,profit_factor,avg_trade,median_trade,net_points,max_drawdown,sharpe,profitable_years_pct,profitable_years,years_tested,first_year,last_year,tier_rank
REJECT,ignore,displacement & strong_body & green_bar,5pt_pullback,20pt_stop,25pt_target,be_after_15,49,7.0,0.13,12,16,21,0.2449,1.6305,4.12,0.0,201.75,100.0,2.26,0.5714,4,7,2020,2026,1
REJECT,ignore,below_vwap & low_volatility & large_lower_wick,5pt_pullback,15pt_stop,30pt_target,be_after_15,49,6.12,0.12,12,23,14,0.2449,1.4109,2.89,0.0,141.75,135.0,1.62,0.4286,3,7,2018,2025,1
REJECT,ignore,below_vwap & low_volatility & large_lower_wick,10pt_pullback,25pt_stop,30pt_target,be_after_15,49,6.12,0.12,12,15,22,0.2449,1.394,3.02,0.0,147.75,175.0,1.53,0.4286,3,7,2018,2025,1
REJECT,ignore,below_vwap & low_volatility & large_lower_wick,10pt_pullback,20pt_stop,25pt_target,be_after_15,49,6.12,0.12,12,18,19,0.2449,1.3132,2.3,0.0,112.75,175.0,1.23,0.4286,3,7,2018,2025,1
REJECT,ignore,displacement & strong_body & green_bar,5pt_pullback,25pt_stop,25pt_target,be_after_15,49,7.0,0.13,12,16,21,0.2449,1.3044,2.48,0.0,121.75,133.0,1.3,0.5714,4,7,2020,2026,1
REJECT,ignore,above_vwap & low_volatility & large_premarket,5pt_pullback,15pt_stop,30pt_target,be_after_20,49,7.0,0.13,12,25,12,0.2449,1.282,2.16,-15.0,105.75,75.0,1.38,0.5,3,6,2020,2026,1
REJECT,ignore,below_vwap & large_premarket,5pt_pullback,20pt_stop,30pt_target,be_after_15,258,28.67,0.55,63,85,110,0.2442,1.726,4.76,0.0,1229.0,350.0,2.29,0.625,5,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & red_bar,10pt_pullback,15pt_stop,30pt_target,be_after_15,82,9.11,0.18,20,31,31,0.2439,2.7484,9.91,0.0,813.0,120.0,4.06,0.375,3,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & red_bar,5pt_pullback,15pt_stop,30pt_target,be_after_15,82,9.11,0.18,20,28,34,0.2439,2.6214,8.3,0.0,681.0,75.0,3.71,0.75,6,8,2018,2026,1
REJECT,ignore,large_premarket & large_lower_wick,10pt_pullback,15pt_stop,25pt_target,be_after_15,123,13.67,0.26,30,42,51,0.2439,2.5456,7.92,0.0,973.75,100.0,3.78,0.625,5,8,2018,2026,1
REJECT,ignore,large_premarket & displacement,5pt_pullback,15pt_stop,30pt_target,be_after_15,41,5.86,0.11,10,15,16,0.2439,2.2522,6.87,0.0,281.75,75.0,3.6,0.6667,4,6,2020,2026,1
REJECT,ignore,large_premarket & displacement,5pt_pullback,20pt_stop,30pt_target,be_after_15,41,5.86,0.11,10,13,18,0.2439,1.949,6.02,0.0,246.75,80.0,3.06,0.6667,4,6,2020,2026,1
REJECT,ignore,strong_body & green_bar,5pt_pullback,15pt_stop,25pt_target,be_after_15,123,13.67,0.26,30,44,49,0.2439,1.8864,4.76,0.0,585.0,135.0,2.89,0.625,5,8,2018,2026,1
REJECT,ignore,low_volatility & strong_body,5pt_pullback,15pt_stop,30pt_target,be_after_15,41,5.12,0.1,10,17,14,0.2439,1.8402,5.23,0.0,214.25,105.0,2.99,0.7143,5,7,2018,2025,1
REJECT,ignore,large_premarket & displacement,5pt_pullback,25pt_stop,30pt_target,be_after_15,41,5.86,0.11,10,12,19,0.2439,1.6892,5.04,0.0,206.75,110.0,2.48,0.6667,4,6,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,41,5.86,0.11,10,17,14,0.2439,1.553,4.49,0.0,184.0,172.75,2.18,0.5714,4,7,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_20,41,5.86,0.11,10,23,8,0.2439,1.4978,4.19,-15.0,171.75,195.0,2.06,0.5714,4,7,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,5pt_pullback,20pt_stop,25pt_target,be_after_15,41,5.86,0.11,10,17,14,0.2439,1.4478,3.63,0.0,149.0,182.75,1.8,0.5714,4,7,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_15,41,5.86,0.11,10,17,14,0.2439,1.252,2.54,0.0,104.0,227.75,1.18,0.5714,4,7,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg & green_bar,5pt_pullback,25pt_stop,25pt_target,be_after_15,41,5.86,0.11,10,17,14,0.2439,1.1672,1.68,0.0,69.0,237.75,0.8,0.5714,4,7,2020,2026,1
REJECT,ignore,below_vwap & large_premarket & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_15,173,19.22,0.37,42,52,79,0.2428,1.2982,2.22,0.0,384.0,320.0,1.16,0.5,4,8,2018,2026,1
REJECT,ignore,large_premarket & displacement & strong_body,5pt_pullback,20pt_stop,25pt_target,be_after_15,33,4.71,0.09,8,12,13,0.2424,1.7573,5.51,0.0,181.75,115.0,2.62,0.6667,4,6,2020,2026,1
REJECT,ignore,large_premarket & displacement & strong_body,5pt_pullback,25pt_stop,25pt_target,be_after_15,33,4.71,0.09,8,11,14,0.2424,1.5336,4.45,0.0,146.75,150.0,2.05,0.6667,4,6,2020,2026,1
REJECT,ignore,displacement,10pt_pullback,15pt_stop,30pt_target,be_after_15,62,6.89,0.13,15,16,31,0.2419,4.2719,12.67,0.0,785.25,60.0,4.9,0.5,4,8,2018,2026,1
REJECT,ignore,displacement,10pt_pullback,20pt_stop,30pt_target,be_after_15,62,6.89,0.13,15,15,32,0.2419,3.4175,11.7,0.0,725.25,80.0,4.45,0.5,4,8,2018,2026,1
REJECT,ignore,below_vwap & low_volatility & large_premarket,10pt_pullback,15pt_stop,30pt_target,be_after_15,124,15.5,0.3,30,54,40,0.2419,2.8676,12.09,0.0,1499.25,150.0,3.9,0.7143,5,7,2018,2025,1
REJECT,ignore,displacement,10pt_pullback,25pt_stop,30pt_target,be_after_15,62,6.89,0.13,15,15,32,0.2419,2.734,10.49,0.0,650.25,100.0,3.9,0.5,4,8,2018,2026,1
REJECT,ignore,below_vwap & large_lower_wick & green_bar,10pt_pullback,15pt_stop,30pt_target,be_after_15,62,6.89,0.13,15,18,29,0.2419,2.725,7.51,0.0,465.75,75.0,3.92,0.75,6,8,2018,2026,1
REJECT,ignore,large_premarket & strong_body,5pt_pullback,20pt_stop,25pt_target,be_after_15,91,10.11,0.19,22,29,40,0.2418,1.6364,4.01,0.0,364.5,140.0,2.28,0.75,6,8,2018,2026,1
REJECT,ignore,below_vwap & bull_fvg & green_bar,15pt_pullback,15pt_stop,30pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,4.6293,15.36,0.0,445.5,45.0,5.33,0.7143,5,7,2020,2026,1
REJECT,ignore,bull_fvg & strong_body,5pt_pullback,15pt_stop,30pt_target,be_after_15,29,4.14,0.08,7,10,12,0.2414,2.89,9.78,0.0,283.5,75.0,4.67,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_15,29,4.14,0.08,7,10,12,0.2414,2.89,9.78,0.0,283.5,75.0,4.67,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body,5pt_pullback,15pt_stop,25pt_target,be_after_15,29,4.14,0.08,7,10,12,0.2414,2.79,9.26,0.0,268.5,75.0,4.46,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body & green_bar,5pt_pullback,15pt_stop,25pt_target,be_after_15,29,4.14,0.08,7,10,12,0.2414,2.79,9.26,0.0,268.5,75.0,4.46,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body,5pt_pullback,20pt_stop,30pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,2.5094,8.99,0.0,260.75,72.75,4.2,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,2.5094,8.99,0.0,260.75,72.75,4.2,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body & green_bar,5pt_pullback,20pt_stop,25pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,2.4226,8.47,0.0,245.75,72.75,3.99,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body,5pt_pullback,20pt_stop,25pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,2.4226,8.47,0.0,245.75,72.75,3.99,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg,5pt_pullback,15pt_stop,30pt_target,be_after_15,58,8.29,0.16,14,23,21,0.2414,2.2616,7.5,0.0,435.25,135.0,3.73,0.7143,5,7,2020,2026,1
REJECT,ignore,low_volatility & large_premarket & large_lower_wick,15pt_pullback,15pt_stop,30pt_target,be_after_20,58,9.67,0.19,14,30,14,0.2414,2.2533,9.72,-15.0,564.0,120.0,3.48,0.6667,4,6,2020,2025,1
REJECT,ignore,above_vwap & large_premarket & large_lower_wick,5pt_pullback,15pt_stop,30pt_target,be_after_15,29,3.22,0.06,7,8,14,0.2414,2.0667,4.41,0.0,128.0,60.0,3.56,0.1429,1,7,2018,2026,1
REJECT,ignore,bull_fvg & strong_body,5pt_pullback,25pt_stop,30pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,2.0376,7.61,0.0,220.75,87.75,3.43,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,2.0376,7.61,0.0,220.75,87.75,3.43,0.8333,5,6,2020,2026,1
REJECT,ignore,below_vwap & bull_fvg & green_bar,10pt_pullback,25pt_stop,25pt_target,be_after_15,29,4.14,0.08,7,8,14,0.2414,1.9726,6.13,0.0,177.75,107.75,2.66,0.4286,3,7,2020,2026,1
REJECT,ignore,bull_fvg & strong_body,5pt_pullback,25pt_stop,25pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,1.9671,7.09,0.0,205.75,87.75,3.22,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body & green_bar,5pt_pullback,25pt_stop,25pt_target,be_after_15,29,4.14,0.08,7,9,13,0.2414,1.9671,7.09,0.0,205.75,87.75,3.22,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_20,29,4.14,0.08,7,17,5,0.2414,1.7,6.16,-15.0,178.5,90.0,2.8,0.8333,5,6,2020,2026,1
REJECT,ignore,bull_fvg & strong_body,5pt_pullback,15pt_stop,30pt_target,be_after_20,29,4.14,0.08,7,17,5,0.2414,1.7,6.16,-15.0,178.5,90.0,2.8,0.8333,5,6,2020,2026,1
REJECT,ignore,above_vwap & large_premarket & large_lower_wick,5pt_pullback,20pt_stop,30pt_target,be_after_15,29,3.22,0.06,7,8,14,0.2414,1.55,3.03,0.0,88.0,80.0,2.28,0.1429,1,7,2018,2026,1
REJECT,ignore,below_vwap & bull_fvg & green_bar,10pt_pullback,20pt_stop,30pt_target,be_after_20,29,4.14,0.08,7,14,8,0.2414,1.4398,4.06,0.0,117.75,167.75,1.7,0.4286,3,7,2020,2026,1
REJECT,ignore,above_vwap & large_premarket & large_lower_wick,5pt_pullback,25pt_stop,30pt_target,be_after_15,29,3.22,0.06,7,7,15,0.2414,1.4171,2.52,0.0,73.0,75.0,1.8,0.1429,1,7,2018,2026,1
REJECT,ignore,below_vwap & bull_fvg & green_bar,10pt_pullback,25pt_stop,30pt_target,be_after_20,29,4.14,0.08,7,12,10,0.2414,1.3634,3.54,0.0,102.75,172.75,1.46,0.4286,3,7,2020,2026,1
REJECT,ignore,low_volatility & large_premarket & large_lower_wick,10pt_pullback,25pt_stop,25pt_target,be_after_15,58,9.67,0.19,14,19,25,0.2414,1.28,2.29,0.0,133.0,138.75,1.14,0.6667,4,6,2020,2025,1
REJECT,ignore,below_vwap & bull_fvg & green_bar,5pt_pullback,15pt_stop,20pt_target,be_after_15,29,4.14,0.08,7,15,7,0.2414,0.6222,-2.93,-15.0,-85.0,150.0,-3.25,0.1429,1,7,2020,2026,1
REJECT,ignore,below_vwap & bull_fvg & green_bar,5pt_pullback,15pt_stop,25pt_target,be_after_20,29,4.14,0.08,7,19,3,0.2414,0.614,-3.79,-15.0,-110.0,155.0,-3.57,0.1429,1,7,2020,2026,1
REJECT,ignore,below_vwap & bull_fvg & green_bar,5pt_pullback,20pt_stop,20pt_target,be_after_15,29,4.14,0.08,7,14,8,0.2414,0.5133,-4.58,0.0,-132.75,172.75,-4.5,0.1429,1,7,2020,2026,1
REJECT,ignore,below_vwap & bull_fvg & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_20,29,4.14,0.08,7,17,5,0.2414,0.5088,-6.99,-25.0,-202.75,327.75,-4.87,0.2857,2,7,2020,2026,1
REJECT,ignore,low_volatility & large_premarket & red_bar,10pt_pullback,20pt_stop,30pt_target,be_after_15,54,6.75,0.13,13,19,22,0.2407,2.2099,8.51,0.0,459.75,150.0,3.22,0.5714,4,7,2018,2025,1
REJECT,ignore,below_vwap & large_premarket,10pt_pullback,15pt_stop,30pt_target,be_after_15,258,28.67,0.55,62,87,109,0.2403,3.0825,10.47,0.0,2702.5,165.0,4.06,0.75,6,8,2018,2026,1
REJECT,ignore,above_vwap & large_premarket,5pt_pullback,15pt_stop,30pt_target,be_after_15,100,11.11,0.21,24,30,46,0.24,2.6728,7.53,0.0,752.75,90.0,4.03,0.625,5,8,2018,2026,1
REJECT,ignore,low_volatility & large_premarket & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_15,117,13.0,0.25,28,48,41,0.2393,1.7528,4.63,0.0,542.0,150.0,2.28,0.625,5,8,2018,2026,1
REJECT,ignore,below_vwap & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,234,26.0,0.5,56,77,101,0.2393,1.4389,2.88,0.0,672.75,272.75,1.64,0.75,6,8,2018,2026,1
REJECT,ignore,large_premarket & bull_fvg,5pt_pullback,15pt_stop,30pt_target,be_after_15,46,6.57,0.13,11,20,15,0.2391,1.9825,6.41,0.0,294.75,195.0,3.19,0.5714,4,7,2020,2026,1
REJECT,ignore,large_premarket & bull_fvg,5pt_pullback,15pt_stop,25pt_target,be_after_15,46,6.57,0.13,11,20,15,0.2391,1.8658,5.65,0.0,259.75,200.0,2.86,0.5714,4,7,2020,2026,1
REJECT,ignore,large_lower_wick & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_15,92,10.22,0.2,22,25,45,0.2391,1.2764,1.88,0.0,172.75,145.0,1.26,0.375,3,8,2018,2026,1
REJECT,ignore,strong_body,5pt_pullback,15pt_stop,25pt_target,be_after_15,134,14.89,0.29,32,49,53,0.2388,1.7912,4.34,0.0,581.5,135.0,2.68,0.625,5,8,2018,2026,1
REJECT,ignore,green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,352,39.11,0.75,84,113,155,0.2386,1.6086,3.89,0.0,1371.0,240.0,2.14,0.75,6,8,2018,2026,1
REJECT,ignore,large_premarket & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_15,256,28.44,0.55,61,75,120,0.2383,1.4626,3.37,0.0,861.75,290.0,1.7,0.625,5,8,2018,2026,1
REJECT,ignore,large_premarket & strong_body & green_bar,5pt_pullback,15pt_stop,25pt_target,be_after_15,84,9.33,0.18,20,30,34,0.2381,1.9239,4.95,0.0,415.75,120.0,2.87,0.625,5,8,2018,2026,1
REJECT,ignore,below_vwap & strong_body & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_20,80,8.89,0.17,19,33,28,0.2375,1.1256,1.02,0.0,82.0,190.0,0.64,0.5,4,8,2018,2026,1
REJECT,ignore,below_vwap & strong_body & green_bar,5pt_pullback,25pt_stop,25pt_target,be_after_15,80,8.89,0.17,19,25,36,0.2375,1.0836,0.64,0.0,51.25,187.75,0.4,0.375,3,8,2018,2026,1
REJECT,ignore,above_vwap & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,118,13.11,0.25,28,36,54,0.2373,1.9698,5.92,0.0,698.25,120.0,3.06,0.625,5,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,173,19.22,0.37,41,59,73,0.237,1.3999,2.71,0.0,469.0,250.0,1.47,0.5,4,8,2018,2026,1
REJECT,ignore,low_volatility & large_premarket & strong_body,10pt_pullback,15pt_stop,30pt_target,be_after_15,38,4.75,0.09,9,13,16,0.2368,4.3023,16.32,0.0,620.0,75.0,4.97,0.7143,5,7,2018,2025,1
REJECT,ignore,low_volatility & large_premarket & strong_body,10pt_pullback,20pt_stop,30pt_target,be_after_15,38,4.75,0.09,9,13,16,0.2368,3.2603,14.74,0.0,560.0,100.0,4.41,0.7143,5,7,2018,2025,1
REJECT,ignore,low_volatility & large_premarket & strong_body,10pt_pullback,25pt_stop,30pt_target,be_after_15,38,4.75,0.09,9,11,18,0.2368,3.1339,14.47,0.0,550.0,100.0,4.29,0.7143,5,7,2018,2025,1
REJECT,ignore,large_premarket & displacement & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_15,38,5.43,0.1,9,13,16,0.2368,2.4449,7.41,0.0,281.75,75.0,3.82,0.6667,4,6,2020,2026,1
REJECT,ignore,large_premarket & displacement & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,38,5.43,0.1,9,11,18,0.2368,2.167,6.76,0.0,256.75,80.0,3.4,0.6667,4,6,2020,2026,1
REJECT,ignore,large_premarket & displacement & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_15,38,5.43,0.1,9,11,18,0.2368,1.7336,5.31,0.0,201.75,115.0,2.56,0.6667,4,6,2020,2026,1
REJECT,ignore,above_vwap,5pt_pullback,15pt_stop,30pt_target,be_after_15,140,15.56,0.3,33,42,65,0.2357,2.502,6.76,0.0,946.25,90.0,3.84,0.625,5,8,2018,2026,1
REJECT,ignore,below_vwap & bull_fvg,15pt_pullback,15pt_stop,30pt_target,be_after_15,34,4.86,0.09,8,9,17,0.2353,5.3462,15.69,0.0,533.5,45.0,5.61,0.7143,5,7,2020,2026,1
REJECT,ignore,below_vwap & bull_fvg,10pt_pullback,20pt_stop,25pt_target,be_after_15,34,4.86,0.09,8,12,14,0.2353,1.9473,6.35,0.0,215.75,122.75,2.76,0.4286,3,7,2020,2026,1
REJECT,ignore,below_vwap & displacement,5pt_pullback,15pt_stop,25pt_target,be_after_15,34,3.78,0.07,8,13,13,0.2353,1.4974,2.85,0.0,97.0,75.0,1.83,0.5,4,8,2018,2026,1
REJECT,ignore,below_vwap & displacement,5pt_pullback,15pt_stop,30pt_target,be_after_20,34,3.78,0.07,8,16,10,0.2353,1.3625,2.56,0.0,87.0,90.0,1.55,0.5,4,8,2018,2026,1
REJECT,ignore,below_vwap & bull_fvg,5pt_pullback,25pt_stop,30pt_target,be_after_15,34,4.86,0.09,8,14,12,0.2353,0.8527,-1.46,0.0,-49.75,252.75,-0.94,0.4286,3,7,2020,2026,1
REJECT,ignore,below_vwap & bull_fvg,5pt_pullback,25pt_stop,25pt_target,be_after_15,34,4.86,0.09,8,14,12,0.2353,0.7491,-2.49,0.0,-84.75,262.75,-1.69,0.4286,3,7,2020,2026,1
REJECT,ignore,below_vwap & bull_fvg,5pt_pullback,20pt_stop,30pt_target,be_after_20,34,4.86,0.09,8,21,5,0.2353,0.6978,-3.67,-20.0,-124.75,312.75,-2.4,0.2857,2,7,2020,2026,1
REJECT,ignore,below_vwap & large_lower_wick,5pt_pullback,15pt_stop,30pt_target,be_after_15,128,14.22,0.27,30,51,47,0.2344,1.6693,4.0,0.0,512.0,120.0,2.39,0.75,6,8,2018,2026,1
REJECT,ignore,large_premarket & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,256,28.44,0.55,60,85,111,0.2344,1.5918,3.91,0.0,1001.75,240.0,2.03,0.625,5,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & strong_body,5pt_pullback,15pt_stop,30pt_target,be_after_20,64,7.11,0.14,15,33,16,0.2344,1.2561,1.98,-15.0,126.75,165.0,1.21,0.5,4,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & strong_body,5pt_pullback,25pt_stop,25pt_target,be_after_15,64,7.11,0.14,15,20,29,0.2344,1.1517,1.16,0.0,74.0,175.0,0.69,0.625,5,8,2018,2026,1
REJECT,ignore,above_vwap & large_lower_wick & green_bar,15pt_pullback,15pt_stop,30pt_target,be_after_15,30,3.75,0.07,7,6,17,0.2333,4.4306,10.29,0.0,308.75,45.0,5.59,0.5714,4,7,2018,2025,1
REJECT,ignore,above_vwap & large_lower_wick & green_bar,15pt_pullback,20pt_stop,30pt_target,be_after_15,30,3.75,0.07,7,6,17,0.2333,3.3229,9.29,0.0,278.75,60.0,4.89,0.4286,3,7,2018,2025,1
REJECT,ignore,above_vwap & large_lower_wick & green_bar,15pt_pullback,25pt_stop,30pt_target,be_after_15,30,3.75,0.07,7,5,18,0.2333,3.19,9.12,0.0,273.75,75.0,4.73,0.4286,3,7,2018,2025,1
REJECT,ignore,above_vwap & large_lower_wick & green_bar,10pt_pullback,15pt_stop,25pt_target,be_after_15,30,3.75,0.07,7,14,9,0.2333,1.7321,5.12,0.0,153.75,75.0,2.76,0.2857,2,7,2018,2025,1
REJECT,ignore,above_vwap & large_lower_wick & green_bar,10pt_pullback,15pt_stop,30pt_target,be_after_20,30,3.75,0.07,7,16,7,0.2333,1.5573,4.46,-15.0,133.75,75.0,2.35,0.2857,2,7,2018,2025,1
REJECT,ignore,below_vwap & displacement & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_20,30,4.29,0.08,7,13,10,0.2333,1.5231,3.4,0.0,102.0,90.0,2.01,0.5714,4,7,2020,2026,1
REJECT,ignore,above_vwap & large_lower_wick & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_20,30,3.75,0.07,7,16,7,0.2333,1.0333,0.27,-15.0,8.0,90.0,0.2,0.5714,4,7,2018,2025,1
REJECT,ignore,above_vwap & large_lower_wick & green_bar,5pt_pullback,20pt_stop,25pt_target,be_after_15,30,3.75,0.07,7,12,11,0.2333,0.9292,-0.57,0.0,-17.0,100.0,-0.43,0.4286,3,7,2018,2025,1
REJECT,ignore,above_vwap & large_lower_wick & green_bar,5pt_pullback,25pt_stop,25pt_target,be_after_15,30,3.75,0.07,7,10,13,0.2333,0.892,-0.9,0.0,-27.0,125.0,-0.64,0.2857,2,7,2018,2025,1
REJECT,ignore,above_vwap & strong_body & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_15,43,6.14,0.12,10,10,23,0.2326,3.8733,10.02,0.0,431.0,45.0,5.22,0.7143,5,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body,5pt_pullback,15pt_stop,30pt_target,be_after_15,43,6.14,0.12,10,10,23,0.2326,3.8733,10.02,0.0,431.0,45.0,5.22,0.7143,5,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body,5pt_pullback,20pt_stop,30pt_target,be_after_15,43,6.14,0.12,10,10,23,0.2326,2.905,8.86,0.0,381.0,70.0,4.47,0.7143,5,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,43,6.14,0.12,10,10,23,0.2326,2.905,8.86,0.0,381.0,70.0,4.47,0.7143,5,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body,5pt_pullback,25pt_stop,30pt_target,be_after_15,43,6.14,0.12,10,10,23,0.2326,2.324,7.7,0.0,331.0,95.0,3.75,0.7143,5,7,2020,2026,1
REJECT,ignore,above_vwap & strong_body & green_bar,5pt_pullback,25pt_stop,30pt_target,be_after_15,43,6.14,0.12,10,10,23,0.2326,2.324,7.7,0.0,331.0,95.0,3.75,0.7143,5,7,2020,2026,1
REJECT,ignore,large_premarket & large_lower_wick & red_bar,10pt_pullback,15pt_stop,30pt_target,be_after_15,56,8.0,0.15,13,18,25,0.2321,3.0139,9.71,0.0,543.75,75.0,4.27,0.4286,3,7,2020,2026,1
REJECT,ignore,large_premarket & large_lower_wick & red_bar,10pt_pullback,20pt_stop,30pt_target,be_after_15,56,8.0,0.15,13,18,25,0.2321,2.2604,8.1,0.0,453.75,110.0,3.46,0.4286,3,7,2020,2026,1
REJECT,ignore,CORE_ONLY,5pt_pullback,15pt_stop,30pt_target,be_after_15,484,53.78,1.03,112,177,195,0.2314,1.9292,5.1,0.0,2467.0,240.0,2.76,1.0,8,8,2018,2026,1
REJECT,ignore,strong_body,5pt_pullback,15pt_stop,30pt_target,be_after_20,134,14.89,0.29,31,64,39,0.2313,1.4599,3.29,0.0,441.5,150.0,1.93,0.625,5,8,2018,2026,1
REJECT,ignore,below_vwap & large_premarket & green_bar,10pt_pullback,15pt_stop,30pt_target,be_after_15,173,19.22,0.37,40,56,77,0.2312,3.048,9.86,0.0,1705.5,120.0,3.83,0.875,7,8,2018,2026,1
REJECT,ignore,large_premarket & large_lower_wick & green_bar,10pt_pullback,20pt_stop,25pt_target,be_after_15,65,7.22,0.14,15,19,31,0.2308,2.0395,6.08,0.0,395.0,100.0,3.03,0.625,5,8,2018,2026,1
REJECT,ignore,bull_fvg & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_15,52,7.43,0.14,12,22,18,0.2308,2.0371,6.58,0.0,342.25,120.0,3.27,0.8571,6,7,2020,2026,1
REJECT,ignore,bull_fvg & green_bar,5pt_pullback,15pt_stop,25pt_target,be_after_15,52,7.43,0.14,12,22,18,0.2308,1.9311,5.91,0.0,307.25,125.0,2.98,0.8571,6,7,2020,2026,1
REJECT,ignore,large_premarket & strong_body,5pt_pullback,15pt_stop,25pt_target,be_after_15,91,10.11,0.19,21,34,36,0.2308,1.7887,4.42,0.0,402.25,120.0,2.6,0.75,6,8,2018,2026,1
REJECT,ignore,low_volatility & strong_body & green_bar,5pt_pullback,15pt_stop,30pt_target,be_after_15,39,4.88,0.09,9,16,14,0.2308,1.7615,4.69,0.0,182.75,105.0,2.71,0.5714,4,7,2018,2025,1
REJECT,ignore,large_premarket & large_lower_wick & green_bar,10pt_pullback,25pt_stop,25pt_target,be_after_15,65,7.22,0.14,15,18,32,0.2308,1.7222,5.0,0.0,325.0,125.0,2.41,0.625,5,8,2018,2026,1
REJECT,ignore,low_volatility & large_lower_wick,10pt_pullback,20pt_stop,30pt_target,be_after_15,65,8.12,0.16,15,23,27,0.2308,1.6022,4.26,0.0,277.0,130.0,2.17,0.7143,5,7,2018,2025,1
REJECT,ignore,below_vwap & strong_body,5pt_pullback,25pt_stop,25pt_target,be_after_15,91,10.11,0.19,21,28,42,0.2308,1.0694,0.52,0.0,47.75,191.25,0.34,0.375,3,8,2018,2026,1
REJECT,ignore,below_vwap,5pt_pullback,15pt_stop,30pt_target,be_after_15,344,38.22,0.74,79,135,130,0.2297,1.751,4.42,0.0,1520.75,255.0,2.35,0.875,7,8,2018,2026,1
REJECT,ignore,large_premarket,5pt_pullback,15pt_stop,30pt_target,be_after_15,358,39.78,0.76,82,132,144,0.2291,2.0073,5.57,0.0,1994.5,345.0,2.81,0.75,6,8,2018,2026,1
REJECT,ignore,above_vwap & large_premarket & green_bar,5pt_pullback,20pt_stop,30pt_target,be_after_15,83,9.22,0.18,19,26,38,0.2289,2.0245,6.42,0.0,532.75,80.0,3.1,0.625,5,8,2018,2026,1
