model,trade_date,entry_time,direction,pnl_points,rolling_50_net,rolling_50_wr
PROD_STACK_STRICT,2022-05-24,2022-05-24 10:42:00,LONG,20.0,372.0,0.7
PROD_STACK_STRICT,2022-05-25,2022-05-25 11:29:00,SHORT,13.0,365.0,0.7
PROD_STACK_STRICT,2022-05-26,2022-05-26 09:49:00,LONG,20.0,365.0,0.7
PROD_STACK_STRICT,2022-05-30,2022-05-30 10:59:00,LONG,11.25,396.25,0.72
PROD_STACK_STRICT,2022-06-03,2022-06-03 10:27:00,SHORT,-20.0,396.25,0.72
PROD_STACK_STRICT,2022-06-10,2022-06-10 09:06:00,SHORT,-20.0,362.0,0.7
PROD_STACK_STRICT,2022-06-13,2022-06-13 09:09:00,SHORT,20.0,402.0,0.72
PROD_STACK_STRICT,2022-07-01,2022-07-01 09:09:00,LONG,20.0,402.0,0.72
PROD_STACK_STRICT,2022-07-06,2022-07-06 09:48:00,SHORT,20.0,402.0,0.72
PROD_STACK_STRICT,2022-07-08,2022-07-08 09:02:00,LONG,20.0,442.0,0.74
PROD_STACK_STRICT,2022-07-12,2022-07-12 10:20:00,LONG,20.0,442.0,0.74
PROD_STACK_STRICT,2022-07-15,2022-07-15 09:10:00,LONG,20.0,442.0,0.74
PROD_STACK_STRICT,2022-07-22,2022-07-22 09:13:00,SHORT,20.0,442.0,0.74
PROD_STACK_STRICT,2022-07-27,2022-07-27 09:08:00,LONG,-20.0,402.0,0.72
PROD_STACK_STRICT,2022-07-29,2022-07-29 09:53:00,SHORT,20.0,402.0,0.72
PROD_STACK_STRICT,2022-08-04,2022-08-04 10:02:00,LONG,20.0,442.0,0.74
PROD_STACK_STRICT,2022-08-05,2022-08-05 09:01:00,SHORT,20.0,442.0,0.74
PROD_STACK_STRICT,2022-08-09,2022-08-09 09:09:00,SHORT,-20.0,442.0,0.74
PROD_STACK_STRICT,2022-08-10,2022-08-10 09:01:00,LONG,20.0,442.0,0.74
PROD_STACK_STRICT,2022-08-12,2022-08-12 09:04:00,LONG,20.0,442.0,0.74
PROD_STACK_STRICT,2022-08-17,2022-08-17 09:54:00,SHORT,-20.0,442.0,0.74
PROD_STACK_STRICT,2022-08-18,2022-08-18 09:23:00,LONG,20.0,459.5,0.74
PROD_STACK_STRICT,2022-08-31,2022-08-31 09:26:00,SHORT,20.0,499.5,0.76
PROD_STACK_STRICT,2022-09-07,2022-09-07 09:44:00,LONG,20.0,504.25,0.76
PROD_STACK_STRICT,2022-09-09,2022-09-09 11:04:00,LONG,20.0,544.25,0.78
PROD_STACK_STRICT,2022-09-19,2022-09-19 10:01:00,SHORT,20.0,544.25,0.78
PROD_STACK_STRICT,2022-09-20,2022-09-20 10:27:00,LONG,-20.0,504.25,0.76
PROD_STACK_STRICT,2022-09-23,2022-09-23 10:53:00,SHORT,20.0,504.25,0.76
PROD_STACK_STRICT,2022-09-28,2022-09-28 09:21:00,LONG,20.0,504.25,0.76
PROD_STACK_STRICT,2022-09-30,2022-09-30 10:36:00,SHORT,20.0,504.25,0.76
PROD_STACK_STRICT,2022-10-07,2022-10-07 09:27:00,SHORT,20.0,544.25,0.78
PROD_STACK_STRICT,2022-10-12,2022-10-12 09:42:00,LONG,20.0,544.25,0.78
PROD_STACK_STRICT,2022-10-17,2022-10-17 10:33:00,LONG,-20.0,544.25,0.78
PROD_STACK_STRICT,2022-10-18,2022-10-18 09:10:00,SHORT,20.0,584.25,0.8
PROD_STACK_STRICT,2022-10-25,2022-10-25 09:11:00,LONG,20.0,584.25,0.8
PROD_STACK_STRICT,2022-11-09,2022-11-09 09:59:00,SHORT,-20.0,544.25,0.78
PROD_STACK_STRICT,2022-11-14,2022-11-14 09:55:00,LONG,20.0,584.25,0.8
PROD_STACK_STRICT,2022-11-16,2022-11-16 10:13:00,SHORT,-20.0,544.25,0.78
PROD_STACK_STRICT,2022-11-30,2022-11-30 11:23:00,SHORT,3.0,567.25,0.8
PROD_STACK_STRICT,2022-12-02,2022-12-02 09:35:00,LONG,20.0,567.25,0.8
PROD_STACK_STRICT,2022-12-05,2022-12-05 09:36:00,SHORT,-20.0,527.25,0.78
PROD_STACK_STRICT,2022-12-14,2022-12-14 10:08:00,LONG,20.0,527.25,0.78
PROD_STACK_STRICT,2023-01-11,2023-01-11 09:31:00,LONG,-20.0,487.25,0.76
PROD_STACK_STRICT,2023-01-13,2023-01-13 10:14:00,LONG,20.0,487.25,0.76
PROD_STACK_STRICT,2023-01-17,2023-01-17 09:01:00,LONG,20.0,487.25,0.76
PROD_STACK_STRICT,2023-01-18,2023-01-18 09:01:00,LONG,20.0,487.25,0.76
PROD_STACK_STRICT,2023-01-20,2023-01-20 09:06:00,LONG,-20.0,447.25,0.74
PROD_STACK_STRICT,2023-01-30,2023-01-30 09:25:00,SHORT,20.0,487.25,0.76
PROD_STACK_STRICT,2023-01-31,2023-01-31 09:52:00,LONG,20.0,487.25,0.76
PROD_STACK_STRICT,2023-02-06,2023-02-06 10:40:00,LONG,-20.0,447.25,0.74
PROD_STACK_STRICT,2023-02-07,2023-02-07 10:29:00,LONG,20.0,447.25,0.74
PROD_STACK_STRICT,2023-02-10,2023-02-10 09:02:00,SHORT,20.0,454.25,0.74
PROD_STACK_STRICT,2023-02-15,2023-02-15 10:40:00,LONG,20.0,454.25,0.74
PROD_STACK_STRICT,2023-02-22,2023-02-22 09:57:00,SHORT,20.0,463.0,0.74
PROD_STACK_STRICT,2023-02-23,2023-02-23 09:15:00,SHORT,20.0,503.0,0.76
PROD_STACK_STRICT,2023-02-24,2023-02-24 09:10:00,SHORT,20.0,543.0,0.78
PROD_STACK_STRICT,2023-02-27,2023-02-27 09:29:00,LONG,-20.0,503.0,0.76
PROD_STACK_STRICT,2023-02-28,2023-02-28 11:24:00,LONG,6.75,489.75,0.76
PROD_STACK_STRICT,2023-03-02,2023-03-02 09:28:00,LONG,20.0,489.75,0.76
PROD_STACK_STRICT,2023-03-03,2023-03-03 09:50:00,LONG,-20.0,449.75,0.74
PROD_STACK_STRICT,2023-03-08,2023-03-08 09:02:00,SHORT,20.0,449.75,0.74
PROD_STACK_STRICT,2023-03-14,2023-03-14 10:03:00,LONG,20.0,449.75,0.74
PROD_STACK_STRICT,2023-03-15,2023-03-15 09:22:00,LONG,20.0,449.75,0.74
PROD_STACK_STRICT,2023-03-20,2023-03-20 09:45:00,LONG,-20.0,449.75,0.74
PROD_STACK_STRICT,2023-03-23,2023-03-23 09:01:00,LONG,20.0,449.75,0.74
PROD_STACK_STRICT,2023-03-24,2023-03-24 10:02:00,LONG,-20.0,409.75,0.72
PROD_STACK_STRICT,2023-03-29,2023-03-29 10:47:00,LONG,20.0,409.75,0.72
PROD_STACK_STRICT,2023-03-30,2023-03-30 10:55:00,SHORT,20.0,449.75,0.74
PROD_STACK_STRICT,2023-04-05,2023-04-05 10:18:00,SHORT,20.0,449.75,0.74
PROD_STACK_STRICT,2023-04-13,2023-04-13 10:10:00,LONG,20.0,449.75,0.74
PROD_STACK_STRICT,2023-04-14,2023-04-14 10:10:00,SHORT,20.0,489.75,0.76
PROD_STACK_STRICT,2023-04-17,2023-04-17 09:34:00,SHORT,20.0,489.75,0.76
PROD_STACK_STRICT,2023-04-19,2023-04-19 09:02:00,LONG,20.0,489.75,0.76
PROD_STACK_STRICT,2023-04-20,2023-04-20 09:14:00,SHORT,-20.0,449.75,0.74
PROD_STACK_STRICT,2023-04-21,2023-04-21 09:32:00,LONG,20.0,449.75,0.74
PROD_STACK_STRICT,2023-04-24,2023-04-24 10:31:00,SHORT,-7.75,422.0,0.72
PROD_STACK_STRICT,2023-04-25,2023-04-25 09:52:00,SHORT,20.0,462.0,0.74
PROD_STACK_STRICT,2023-05-01,2023-05-01 10:31:00,LONG,20.0,462.0,0.74
PROD_STACK_STRICT,2023-05-02,2023-05-02 09:55:00,SHORT,20.0,462.0,0.74
PROD_STACK_STRICT,2023-05-03,2023-05-03 09:02:00,SHORT,-20.0,422.0,0.72
PROD_STACK_STRICT,2023-05-04,2023-05-04 09:08:00,LONG,20.0,422.0,0.72
PROD_STACK_STRICT,2023-05-09,2023-05-09 09:29:00,SHORT,-5.0,397.0,0.7
PROD_STACK_STRICT,2023-05-11,2023-05-11 09:48:00,LONG,20.0,437.0,0.72
PROD_STACK_STRICT,2023-05-16,2023-05-16 09:30:00,LONG,-20.0,397.0,0.7
PROD_STACK_STRICT,2023-05-17,2023-05-17 09:30:00,LONG,20.0,397.0,0.7
PROD_STACK_STRICT,2023-05-18,2023-05-18 10:16:00,LONG,20.0,437.0,0.72
PROD_STACK_STRICT,2023-05-19,2023-05-19 09:29:00,SHORT,20.0,437.0,0.72
PROD_STACK_STRICT,2023-05-25,2023-05-25 09:55:00,LONG,20.0,477.0,0.74
PROD_STACK_STRICT,2023-05-31,2023-05-31 10:58:00,SHORT,-20.0,454.0,0.72
PROD_STACK_STRICT,2023-06-02,2023-06-02 09:10:00,LONG,-20.0,414.0,0.7
PROD_STACK_STRICT,2023-06-05,2023-06-05 09:37:00,LONG,-20.0,414.0,0.7
PROD_STACK_STRICT,2023-06-06,2023-06-06 09:26:00,SHORT,-20.0,374.0,0.68
PROD_STACK_STRICT,2023-06-13,2023-06-13 09:41:00,LONG,20.0,414.0,0.7
PROD_STACK_STRICT,2023-06-14,2023-06-14 09:44:00,LONG,-20.0,374.0,0.68
PROD_STACK_STRICT,2023-06-15,2023-06-15 10:33:00,LONG,20.0,374.0,0.68
