conditions,trades,expectancy_score,sequence_score,win_15m,win_30m,win_60m,avg_15m,avg_30m,avg_60m,med_30m,std_30m
back_inside_or -> large_or -> green_bar -> next_tight_spread -> next_green_bar,258,22.02139534883721,24.64656571119524,0.47674418604651164,0.45348837209302323,0.4418604651162791,14.73062015503876,18.82170542635659,20.444767441860463,12.0,166.61431205720058
below_vwap -> tight_spread -> green_bar -> next_tight_spread -> two_bar_followthrough,273,21.96842490842491,19.013135826322642,0.4468864468864469,0.36996336996337,0.42124542124542125,17.542124542124544,21.750915750915752,32.23992673992674,10.75,119.82816184987601
above_vwap -> large_or -> green_bar -> two_bar_followthrough,67,21.888059701492537,13.472933838271329,0.6268656716417911,0.5970149253731343,0.5373134328358209,32.67164179104478,54.72014925373134,46.985074626865675,56.5,143.15611526531507
back_inside_or -> above_vwap -> large_or -> green_bar -> two_bar_followthrough,67,21.888059701492537,13.472933838271329,0.6268656716417911,0.5970149253731343,0.5373134328358209,32.67164179104478,54.72014925373134,46.985074626865675,56.5,143.15611526531507
large_or -> tight_spread -> green_bar -> next_tight_spread -> next_green_bar,260,21.78272115384615,24.708343195266274,0.4653846153846154,0.4576923076923077,0.4461538461538462,10.227884615384616,18.30480769230769,22.51923076923077,12.75,166.35923741854626
back_inside_or -> below_vwap -> large_or -> next_tight_spread -> next_green_bar,258,21.76403100775194,22.058770506580135,0.4418604651162791,0.43410852713178294,0.44573643410852715,13.034883720930232,19.43217054263566,26.311046511627907,8.625,170.6359207874318
below_vwap -> large_or -> next_green_bar,293,21.748387372013653,25.980617130077228,0.4539249146757679,0.4402730375426621,0.44368600682593856,9.195392491467576,16.859215017064848,19.60494880546075,8.75,167.77255355521203
back_inside_or -> below_vwap -> tight_spread -> green_bar -> two_bar_followthrough,255,21.713078431372548,17.633402537485583,0.4470588235294118,0.3686274509803922,0.4196078431372549,21.04607843137255,23.099019607843136,33.02156862745098,9.75,120.16830081468488
back_inside_or -> tight_spread -> green_bar -> next_tight_spread,821,21.6998934226553,51.17831111163861,0.41169305724725946,0.38367844092570036,0.3946406820950061,5.2433008526187574,6.888855054811206,7.623020706455542,12.0,176.39455642741387
tight_spread -> green_bar -> next_tight_spread,859,21.498943538998837,53.513479815851056,0.4109429569266589,0.3830034924330617,0.3958090803259604,3.680733410942957,6.534633294528522,8.141443538998836,11.75,173.98553121580812
back_inside_or -> below_vwap -> large_or -> next_green_bar,272,21.1246875,24.136488970588236,0.4522058823529412,0.4375,0.4485294117647059,14.668198529411764,17.751838235294116,20.240808823529413,9.25,169.5199688253769
above_vwap -> large_or -> green_bar,141,21.06900709219858,16.43700015089784,0.48936170212765956,0.524822695035461,0.45390070921985815,15.122340425531915,28.47163120567376,24.80141843971631,38.25,146.09470721137473
back_inside_or -> above_vwap -> large_or -> green_bar,141,21.06900709219858,16.43700015089784,0.48936170212765956,0.524822695035461,0.45390070921985815,15.122340425531915,28.47163120567376,24.80141843971631,38.25,146.09470721137473
back_inside_or -> below_vwap -> tight_spread -> green_bar -> next_tight_spread -> two_bar_followthrough,252,20.82686507936508,17.037037037037038,0.4444444444444444,0.36507936507936506,0.4166666666666667,20.862103174603174,22.637896825396826,32.026785714285715,9.625,120.6864644091249
large_or -> tight_spread -> green_bar -> next_green_bar,264,20.673863636363635,24.9896694214876,0.4659090909090909,0.45454545454545453,0.44696969696969696,9.539772727272727,17.228219696969695,22.115530303030305,12.75,165.79965591683737
large_or -> green_bar -> next_tight_spread -> next_green_bar,267,20.64817415730337,25.02184067668224,0.47191011235955055,0.45318352059925093,0.43820224719101125,10.073970037453183,17.064606741573034,17.98876404494382,12.0,165.31088646649152
above_vwap -> large_or -> next_green_bar -> two_bar_followthrough,55,20.340000000000003,12.543471074380165,0.6181818181818182,0.6545454545454545,0.5636363636363636,34.163636363636364,56.5,45.42727272727273,69.75,155.25291492462418
back_inside_or -> above_vwap -> large_or -> next_green_bar -> two_bar_followthrough,55,20.340000000000003,12.543471074380165,0.6181818181818182,0.6545454545454545,0.5636363636363636,34.163636363636364,56.5,45.42727272727273,69.75,155.25291492462418
above_vwap -> large_or -> two_bar_followthrough,78,20.318141025641026,14.607495069033533,0.5897435897435898,0.5897435897435898,0.5384615384615384,27.94871794871795,44.169871794871796,39.18269230769231,55.125,149.25657490352444
back_inside_or -> above_vwap -> large_or -> two_bar_followthrough,78,20.318141025641026,14.607495069033533,0.5897435897435898,0.5897435897435898,0.5384615384615384,27.94871794871795,44.169871794871796,39.18269230769231,55.125,149.25657490352444
back_inside_or -> large_or -> strong_body,150,20.185716666666668,18.88915555555555,0.5466666666666666,0.4866666666666667,0.47333333333333333,31.18166666666667,27.651666666666667,24.638333333333332,19.125,162.73624514465348
below_vwap -> red_bar -> next_tight_spread,238,20.085420168067223,18.365581526728338,0.42016806722689076,0.42436974789915966,0.4327731092436975,7.061974789915967,19.886554621848738,31.316176470588236,18.5,127.9623339552934
below_vwap -> tight_spread -> red_bar -> next_tight_spread,238,20.085420168067223,18.365581526728338,0.42016806722689076,0.42436974789915966,0.4327731092436975,7.061974789915967,19.886554621848738,31.316176470588236,18.5,127.9623339552934
below_vwap -> green_bar -> next_tight_spread -> two_bar_followthrough,274,20.047947080291976,18.874607064840962,0.44525547445255476,0.3686131386861314,0.4197080291970803,17.14324817518248,19.849452554744527,30.82116788321168,10.625,123.6804598325372
tight_spread -> green_bar -> next_green_bar -> two_bar_followthrough,296,19.91427364864865,18.974045836376916,0.42905405405405406,0.3716216216216216,0.40202702702702703,11.086993243243244,18.103885135135137,23.5472972972973,10.5,127.78098474000639
green_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,294,19.882304421768705,18.749271137026238,0.42857142857142855,0.3707482993197279,0.4013605442176871,11.383503401360544,18.2406462585034,22.874149659863946,10.5,128.43169472853546
back_inside_or -> tight_spread -> green_bar -> next_green_bar -> two_bar_followthrough,281,19.79909252669039,17.688225833006168,0.42704626334519574,0.3665480427046263,0.40213523131672596,13.706405693950177,19.222419928825623,24.95373665480427,9.75,128.06623354390894
back_inside_or -> green_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,279,19.76204301075269,17.46452383705245,0.4265232974910394,0.3655913978494624,0.4014336917562724,14.03763440860215,19.374551971326166,24.25448028673835,9.75,128.75117495194823
below_vwap -> green_bar -> two_bar_followthrough,282,19.72845744680851,19.95454202504904,0.450354609929078,0.3723404255319149,0.4219858156028369,17.8218085106383,18.78900709219858,27.159574468085108,10.625,124.61183247716355
below_vwap -> next_green_bar -> two_bar_followthrough,300,19.724833333333333,19.494444444444447,0.4166666666666667,0.38666666666666666,0.4033333333333333,13.424166666666666,17.004166666666666,21.099166666666665,7.125,117.3579007304226
below_vwap -> large_or -> green_bar,264,19.65325757575758,26.242539026629938,0.4734848484848485,0.44696969696969696,0.4696969696969697,12.607007575757576,16.65530303030303,20.411931818181817,9.125,165.27848094820635
below_vwap -> tight_spread -> next_green_bar -> two_bar_followthrough,293,19.618156996587032,18.47336602639518,0.40955631399317405,0.3822525597269625,0.40273037542662116,11.68259385665529,17.516211604095563,25.295221843003414,6.75,115.59697621144353
below_vwap -> tight_spread -> red_bar,241,19.49215767634855,18.269416848883456,0.4190871369294606,0.42323651452282157,0.42738589211618255,6.375518672199171,19.109958506224068,28.884854771784234,18.5,127.90202689460506
back_inside_or -> green_bar -> next_tight_spread,830,19.460259036144578,51.61579910001452,0.41325301204819276,0.38313253012048193,0.3927710843373494,4.966566265060241,6.119578313253012,6.100903614457831,11.625,176.6841964371181
below_vwap -> next_tight_spread -> next_green_bar -> two_bar_followthrough,287,19.271541811846692,17.960009226772208,0.4076655052264808,0.3797909407665505,0.40418118466898956,12.047909407665506,17.680313588850176,26.319686411149824,6.75,115.93133413885997
below_vwap -> tight_spread -> next_tight_spread -> next_green_bar -> two_bar_followthrough,287,19.271541811846692,17.960009226772208,0.4076655052264808,0.3797909407665505,0.40418118466898956,12.047909407665506,17.680313588850176,26.319686411149824,6.75,115.93133413885997
tight_spread -> green_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,293,19.06863481228669,18.398583559505646,0.42662116040955633,0.36860068259385664,0.3993174061433447,10.82679180887372,17.656143344709896,22.594709897610922,10.5,128.25911933107182
back_inside_or -> tight_spread -> green_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,278,18.95021582733813,17.11735934993013,0.4244604316546763,0.36330935251798563,0.39928057553956836,13.46043165467626,18.762589928057555,23.96492805755396,9.625,128.57623152762594
back_inside_or -> below_vwap -> green_bar -> next_tight_spread -> two_bar_followthrough,253,18.92909090909091,16.902623068630973,0.4426877470355731,0.36363636363636365,0.4150197628458498,20.41699604743083,20.57509881422925,30.49110671936759,9.5,124.83578615306783
below_vwap -> red_bar -> next_green_bar,193,18.905673575129534,15.130231684072058,0.40932642487046633,0.42487046632124353,0.45077720207253885,11.208549222797927,23.055699481865286,30.2059585492228,18.5,126.56079656735488
back_inside_or -> below_vwap -> large_or -> next_green_bar -> two_bar_followthrough,136,18.860661764705885,12.407115051903114,0.4852941176470588,0.4485294117647059,0.41911764705882354,30.159926470588236,30.919117647058822,29.389705882352942,10.125,144.18032010604762
back_inside_or -> below_vwap -> large_or -> tight_spread -> next_green_bar -> two_bar_followthrough,129,18.717209302325582,11.282855597620337,0.4728682170542636,0.4418604651162791,0.4186046511627907,27.112403100775193,32.83720930232558,39.37015503875969,9.75,142.08969387204397
back_inside_or -> above_vwap -> green_bar,337,18.704710682492582,19.28792188009052,0.39465875370919884,0.40059347181008903,0.3620178041543027,6.836053412462908,13.8553412462908,13.87833827893175,14.75,112.06978102771713
back_inside_or -> below_vwap -> green_bar -> two_bar_followthrough,261,18.63080459770115,17.972255251684505,0.4482758620689655,0.367816091954023,0.41762452107279696,21.049808429118773,19.407088122605366,26.545019157088124,9.5,125.8038374489148
above_vwap -> large_or -> green_bar -> next_green_bar,100,18.262800000000002,12.636000000000003,0.52,0.54,0.45,25.6375,33.82,28.0325,48.25,142.89728899464887
back_inside_or -> above_vwap -> large_or -> green_bar -> next_green_bar,100,18.262800000000002,12.636000000000003,0.52,0.54,0.45,25.6375,33.82,28.0325,48.25,142.89728899464887
back_inside_or -> large_or -> tight_spread -> strong_body,134,18.173619402985075,16.79906437959457,0.5671641791044776,0.4701492537313433,0.4701492537313433,28.70149253731343,28.847014925373134,29.188432835820894,10.125,156.93653508235073
back_inside_or -> below_vwap -> large_or -> next_tight_spread -> next_green_bar -> two_bar_followthrough,126,18.167460317460318,10.833018392542202,0.46825396825396826,0.4365079365079365,0.42063492063492064,26.738095238095237,33.03174603174603,42.867063492063494,9.125,142.96370862609496
back_inside_or -> tight_spread -> strong_body,320,18.01196875,22.32,0.45,0.3875,0.4,16.52734375,14.52578125,15.2609375,13.625,117.20938816224972
below_vwap -> red_bar -> next_tight_spread -> next_green_bar,188,17.99561170212766,14.609099139882298,0.40425531914893614,0.42021276595744683,0.4574468085106383,10.224734042553191,22.779255319148938,33.339095744680854,17.5,126.40912620407506
below_vwap -> tight_spread -> red_bar -> next_tight_spread -> next_green_bar,188,17.99561170212766,14.609099139882298,0.40425531914893614,0.42021276595744683,0.4574468085106383,10.224734042553191,22.779255319148938,33.339095744680854,17.5,126.40912620407506
large_or -> tight_spread -> strong_body,139,17.808363309352515,16.578852026292633,0.5539568345323741,0.4676258992805755,0.460431654676259,24.571942446043167,27.39748201438849,26.172661870503596,8.25,155.190380431251
back_inside_or -> large_or -> tight_spread -> strong_body -> next_tight_spread,133,17.610563909774434,16.515574650912995,0.5714285714285714,0.46616541353383456,0.46616541353383456,30.23308270676692,28.404135338345863,27.018796992481203,8.25,157.44579310626347
below_vwap -> tight_spread -> red_bar -> next_green_bar,191,17.403141361256544,14.521531756256678,0.4031413612565445,0.418848167539267,0.450261780104712,9.30890052356021,21.75392670157068,30.23952879581152,16.5,126.37861212610666
back_inside_or -> large_or -> green_bar -> strong_body,137,17.361131386861317,16.61516330118813,0.5474452554744526,0.48175182481751827,0.45985401459854014,29.635036496350367,26.304744525547445,18.927007299270073,17.0,164.82642584692243
back_inside_or -> below_vwap -> red_bar,213,17.318838028169015,16.246776433247373,0.4225352112676056,0.4272300469483568,0.4225352112676056,9.969483568075118,19.031690140845072,26.3462441314554,18.5,127.8174064051873
back_inside_or -> above_vwap -> two_bar_followthrough,184,17.318817934782608,13.72046313799622,0.45652173913043476,0.42934782608695654,0.3804347826086957,13.275815217391305,21.922554347826086,17.610054347826086,21.375,119.94720967467397
large_or -> tight_spread -> strong_body -> next_tight_spread,138,17.254492753623186,16.302457466918714,0.5579710144927537,0.463768115942029,0.45652173913043476,26.018115942028984,26.96014492753623,24.059782608695652,7.625,155.66974812169127
large_or -> tight_spread -> green_bar -> strong_body -> two_bar_followthrough,58,17.220258620689656,10.166468489892985,0.6551724137931034,0.5172413793103449,0.5172413793103449,50.814655172413794,57.400862068965516,62.956896551724135,42.125,161.1080800709762
