date,entry_time,entry,stop,target,exit_price,outcome,risk_points,pnl_points,rr,mfe,mae
2018-01-10,2018-01-10 08:42:00,6657.0,6663.75,6643.5,6663.75,loss,6.75,-6.75,-1.0,4.0,-7.75
2018-01-10,2018-01-10 08:47:00,6658.75,6665.75,6644.75,6644.75,win,7.0,14.0,2.0,14.75,0.0
2018-01-10,2018-01-10 08:52:00,6647.0,6654.0,6633.0,6633.0,win,7.0,14.0,2.0,16.25,-0.5
2018-01-10,2018-01-10 08:53:00,6639.0,6648.5,6620.0,6648.5,loss,9.5,-9.5,-1.0,10.75,-9.5
2018-01-10,2018-01-10 10:21:00,6651.75,6655.5,6644.25,6655.5,loss,3.75,-3.75,-1.0,0.5,-4.0
2018-01-11,2018-01-11 08:33:00,6681.5,6687.25,6670.0,6687.25,loss,5.75,-5.75,-1.0,4.75,-6.5
2018-01-11,2018-01-11 08:41:00,6679.5,6683.5,6671.5,6683.5,loss,4.0,-4.0,-1.0,2.25,-5.75
2018-01-11,2018-01-11 08:47:00,6681.0,6686.25,6670.5,6686.25,loss,5.25,-5.25,-1.0,3.0,-7.25
2018-01-11,2018-01-11 09:22:00,6683.25,6687.0,6675.75,6675.75,win,3.75,7.5,2.0,9.5,-1.25
2018-01-11,2018-01-11 09:57:00,6683.5,6686.25,6678.0,6686.25,loss,2.75,-2.75,-1.0,2.0,-3.0
2018-01-15,2018-01-15 08:31:00,6778.0,6781.75,6770.5,6781.75,loss,3.75,-3.75,-1.0,2.75,-4.5
2018-01-15,2018-01-15 09:03:00,6776.75,6779.25,6771.75,6779.25,loss,2.5,-2.5,-1.0,0.0,-4.25
2018-01-15,2018-01-15 09:24:00,6780.25,6782.25,6776.25,6782.25,loss,2.0,-2.0,-1.0,2.75,-2.5
2018-01-15,2018-01-15 10:08:00,6779.25,6782.25,6773.25,6773.25,win,3.0,6.0,2.0,6.0,-2.75
2018-01-15,2018-01-15 10:17:00,6780.75,6782.5,6777.25,6777.25,win,1.75,3.5,2.0,4.5,-1.25
2018-01-15,2018-01-15 10:27:00,6780.0,6782.25,6775.5,6775.5,win,2.25,4.5,2.0,4.5,-0.5
2018-01-16,2018-01-16 09:38:00,6807.25,6818.5,6784.75,6818.5,loss,11.25,-11.25,-1.0,0.0,-13.25
2018-01-16,2018-01-16 09:58:00,6810.0,6816.75,6796.5,6796.5,win,6.75,13.5,2.0,16.25,-6.5
2018-01-16,2018-01-16 10:01:00,6806.75,6815.0,6790.25,6815.0,loss,8.25,-8.25,-1.0,3.0,-8.75
2018-01-16,2018-01-16 10:07:00,6808.0,6814.5,6795.0,6795.0,win,6.5,13.0,2.0,14.25,-3.0
2018-01-16,2018-01-16 10:09:00,6805.5,6811.5,6793.5,6793.5,win,6.0,12.0,2.0,13.25,-3.25
2018-01-16,2018-01-16 10:10:00,6801.5,6809.0,6786.5,6809.0,loss,7.5,-7.5,-1.0,9.25,-8.0
2018-01-16,2018-01-16 10:15:00,6795.25,6806.0,6773.75,6806.0,loss,10.75,-10.75,-1.0,3.0,-13.0
2018-01-16,2018-01-16 10:45:00,6798.0,6806.25,6781.5,6781.5,win,8.25,16.5,2.0,20.25,-8.0
2018-01-16,2018-01-16 10:51:00,6792.25,6798.5,6779.75,6798.5,loss,6.25,-6.25,-1.0,6.0,-6.25
2018-01-16,2018-01-16 10:53:00,6793.0,6798.75,6781.5,6798.75,loss,5.75,-5.75,-1.0,6.75,-7.0
2018-01-16,2018-01-16 10:57:00,6791.0,6798.0,6777.0,6798.0,loss,7.0,-7.0,-1.0,4.75,-7.5
2018-01-17,2018-01-17 08:35:00,6767.0,6774.25,6752.5,6774.25,loss,7.25,-7.25,-1.0,5.25,-8.25
2018-01-17,2018-01-17 08:36:00,6762.25,6773.25,6740.25,6773.25,loss,11.0,-11.0,-1.0,0.5,-13.0
2018-01-17,2018-01-17 08:41:00,6758.75,6770.75,6734.75,6770.75,loss,12.0,-12.0,-1.0,7.25,-12.0
2018-01-17,2018-01-17 08:46:00,6753.0,6764.75,6729.5,6764.75,loss,11.75,-11.75,-1.0,1.5,-13.5
2018-01-17,2018-01-17 09:23:00,6769.0,6776.25,6754.5,6776.25,loss,7.25,-7.25,-1.0,12.25,-7.75
2018-01-17,2018-01-17 09:26:00,6764.25,6770.75,6751.25,6770.75,loss,6.5,-6.5,-1.0,7.5,-8.5
2018-01-17,2018-01-17 09:28:00,6758.0,6765.5,6743.0,6765.5,loss,7.5,-7.5,-1.0,1.25,-10.0
2018-01-18,2018-01-18 08:31:00,6811.25,6818.75,6796.25,6818.75,loss,7.5,-7.5,-1.0,0.0,-9.25
2018-01-18,2018-01-18 08:35:00,6811.0,6820.25,6792.5,6820.25,loss,9.25,-9.25,-1.0,0.75,-10.75
2018-01-18,2018-01-18 08:45:00,6813.75,6822.25,6796.75,6822.25,loss,8.5,-8.5,-1.0,2.25,-8.5
2018-01-18,2018-01-18 08:52:00,6813.25,6820.0,6799.75,6820.0,loss,6.75,-6.75,-1.0,1.75,-7.5
2018-01-18,2018-01-18 09:01:00,6815.0,6821.25,6802.5,6802.5,win,6.25,12.5,2.0,12.5,-0.5
2018-01-18,2018-01-18 09:02:00,6809.5,6816.5,6795.5,6816.5,loss,7.0,-7.0,-1.0,13.5,-7.75
2018-01-18,2018-01-18 09:03:00,6806.0,6812.25,6793.5,6812.25,loss,6.25,-6.25,-1.0,10.0,-6.75
2018-01-18,2018-01-18 09:05:00,6804.0,6809.0,6794.0,6809.0,loss,5.0,-5.0,-1.0,1.5,-5.0
2018-01-18,2018-01-18 09:43:00,6811.75,6816.75,6801.75,6816.75,loss,5.0,-5.0,-1.0,0.0,-6.5
2018-01-18,2018-01-18 10:00:00,6811.5,6817.5,6799.5,6817.5,loss,6.0,-6.0,-1.0,3.0,-6.75
2018-01-18,2018-01-18 10:29:00,6812.75,6819.75,6798.75,6819.75,loss,7.0,-7.0,-1.0,0.5,-8.25
2018-01-18,2018-01-18 10:44:00,6809.75,6815.25,6798.75,6815.25,loss,5.5,-5.5,-1.0,7.0,-6.0
2018-01-18,2018-01-18 10:46:00,6805.0,6813.0,6789.0,6813.0,loss,8.0,-8.0,-1.0,0.75,-9.25
2018-01-19,2018-01-19 08:53:00,6837.25,6845.0,6821.75,6821.75,win,7.75,15.5,2.0,17.75,-0.5
2018-01-19,2018-01-19 08:54:00,6833.25,6838.75,6822.25,6822.25,win,5.5,11.0,2.0,13.75,-4.5
2018-01-19,2018-01-19 08:57:00,6830.25,6836.25,6818.25,6818.25,win,6.0,12.0,2.0,13.5,-5.5
2018-01-19,2018-01-19 09:05:00,6821.5,6828.0,6808.5,6828.0,loss,6.5,-6.5,-1.0,4.75,-8.25
2018-01-19,2018-01-19 09:16:00,6821.25,6830.25,6803.25,6830.25,loss,9.0,-9.0,-1.0,3.25,-11.25
2018-01-19,2018-01-19 09:21:00,6820.75,6825.75,6810.75,6825.75,loss,5.0,-5.0,-1.0,0.5,-8.0
2018-01-19,2018-01-19 09:49:00,6824.0,6829.0,6814.0,6814.0,win,5.0,10.0,2.0,10.75,-0.75
2018-01-19,2018-01-19 09:53:00,6816.75,6822.0,6806.25,6822.0,loss,5.25,-5.25,-1.0,6.0,-6.5
2018-01-19,2018-01-19 10:25:00,6825.75,6830.0,6817.25,6830.0,loss,4.25,-4.25,-1.0,0.0,-6.0
2018-01-19,2018-01-19 10:56:00,6823.5,6829.25,6812.0,6829.25,loss,5.75,-5.75,-1.0,2.75,-6.25
2018-01-19,2018-01-19 10:57:00,6821.0,6824.75,6813.5,6824.75,loss,3.75,-3.75,-1.0,0.25,-4.0
2018-01-22,2018-01-22 08:40:00,6839.25,6845.75,6826.25,6845.75,loss,6.5,-6.5,-1.0,1.5,-7.0
2018-01-23,2018-01-23 08:58:00,6940.75,6950.0,6922.25,6950.0,loss,9.25,-9.25,-1.0,0.0,-13.25
2018-01-24,2018-01-24 08:37:00,6978.5,6985.0,6965.5,6985.0,loss,6.5,-6.5,-1.0,6.25,-7.0
2018-01-24,2018-01-24 08:48:00,6975.0,6983.5,6958.0,6983.5,loss,8.5,-8.5,-1.0,9.5,-10.0
2018-01-24,2018-01-24 08:51:00,6968.25,6973.75,6957.25,6973.75,loss,5.5,-5.5,-1.0,2.75,-5.5
2018-01-24,2018-01-24 09:58:00,6979.5,6986.25,6966.0,6986.25,loss,6.75,-6.75,-1.0,1.5,-8.0
2018-01-24,2018-01-24 10:05:00,6980.5,6985.25,6971.0,6971.0,win,4.75,9.5,2.0,12.25,-4.25
2018-01-24,2018-01-24 10:09:00,6978.75,6984.0,6968.25,6968.25,win,5.25,10.5,2.0,10.5,-0.25
2018-01-24,2018-01-24 10:12:00,6973.0,6978.0,6963.0,6963.0,win,5.0,10.0,2.0,17.5,0.0
2018-01-24,2018-01-24 10:13:00,6968.25,6974.0,6956.75,6956.75,win,5.75,11.5,2.0,12.75,0.0
2018-01-24,2018-01-24 10:14:00,6959.5,6969.25,6940.0,6940.0,win,9.75,19.5,2.0,23.5,-3.75
2018-01-24,2018-01-24 10:15:00,6951.25,6962.75,6928.25,6962.75,loss,11.5,-11.5,-1.0,7.75,-12.0
2018-01-24,2018-01-24 10:16:00,6945.75,6954.75,6927.75,6954.75,loss,9.0,-9.0,-1.0,2.25,-10.0
2018-01-25,2018-01-25 08:54:00,6944.25,6952.25,6928.25,6928.25,win,8.0,16.0,2.0,20.25,-5.25
2018-01-25,2018-01-25 08:56:00,6933.25,6946.75,6906.25,6946.75,loss,13.5,-13.5,-1.0,17.0,-13.75
2018-01-25,2018-01-25 08:57:00,6926.0,6935.0,6908.0,6935.0,loss,9.0,-9.0,-1.0,9.75,-9.0
2018-01-25,2018-01-25 08:58:00,6919.25,6930.0,6897.75,6930.0,loss,10.75,-10.75,-1.0,3.0,-15.75
2018-01-25,2018-01-25 09:38:00,6941.75,6948.0,6929.25,6929.25,win,6.25,12.5,2.0,17.75,-2.5
2018-01-25,2018-01-25 09:40:00,6937.0,6943.75,6923.5,6923.5,win,6.75,13.5,2.0,13.75,-3.75
2018-01-25,2018-01-25 09:43:00,6935.25,6941.75,6922.25,6941.75,loss,6.5,-6.5,-1.0,12.0,-7.25
2018-01-25,2018-01-25 10:09:00,6946.5,6951.0,6937.5,6951.0,loss,4.5,-4.5,-1.0,2.5,-5.5
2018-01-25,2018-01-25 10:14:00,6946.25,6953.25,6932.25,6953.25,loss,7.0,-7.0,-1.0,7.0,-7.0
2018-01-26,2018-01-26 08:32:00,6954.75,6960.0,6944.25,6960.0,loss,5.25,-5.25,-1.0,5.5,-9.0
2018-01-26,2018-01-26 08:33:00,6952.5,6957.0,6943.5,6957.0,loss,4.5,-4.5,-1.0,3.25,-5.25
2018-01-26,2018-01-26 08:49:00,6952.0,6961.75,6932.5,6961.75,loss,9.75,-9.75,-1.0,0.0,-11.25
2018-01-26,2018-01-26 09:16:00,6957.75,6963.75,6945.75,6963.75,loss,6.0,-6.0,-1.0,3.75,-6.75
2018-01-26,2018-01-26 09:18:00,6954.75,6963.75,6936.75,6963.75,loss,9.0,-9.0,-1.0,0.5,-9.75
2018-01-29,2018-01-29 08:51:00,7008.75,7016.0,6994.25,7016.0,loss,7.25,-7.25,-1.0,5.75,-8.0
2018-01-29,2018-01-29 09:01:00,7011.25,7017.5,6998.75,6998.75,win,6.25,12.5,2.0,14.25,0.0
2018-01-29,2018-01-29 09:02:00,7007.25,7012.25,6997.25,6997.25,win,5.0,10.0,2.0,10.25,-1.5
2018-01-31,2018-01-31 09:05:00,6971.0,6978.5,6956.0,6978.5,loss,7.5,-7.5,-1.0,1.25,-7.5
2018-01-31,2018-01-31 09:52:00,6974.0,6978.5,6965.0,6965.0,win,4.5,9.0,2.0,12.0,-1.5
2018-01-31,2018-01-31 09:58:00,6968.0,6972.75,6958.5,6958.5,win,4.75,9.5,2.0,11.0,-3.0
2018-01-31,2018-01-31 09:59:00,6964.0,6969.75,6952.5,6969.75,loss,5.75,-5.75,-1.0,1.5,-6.0
2018-02-02,2018-02-02 08:40:00,6880.25,6891.5,6857.75,6857.75,win,11.25,22.5,2.0,31.5,-4.25
2018-02-05,2018-02-05 10:48:00,6748.25,6754.0,6736.75,6754.0,loss,5.75,-5.75,-1.0,6.25,-12.0
2018-02-08,2018-02-08 08:43:00,6572.5,6587.25,6543.0,6587.25,loss,14.75,-14.75,-1.0,26.75,-17.0
2018-02-08,2018-02-08 09:00:00,6567.75,6581.75,6539.75,6581.75,loss,14.0,-14.0,-1.0,17.5,-15.5
2018-02-08,2018-02-08 09:01:00,6554.0,6571.25,6519.5,6571.25,loss,17.25,-17.25,-1.0,3.75,-19.0
2018-02-08,2018-02-08 09:20:00,6568.0,6580.75,6542.5,6542.5,win,12.75,25.5,2.0,26.25,-5.0
2018-02-08,2018-02-08 09:22:00,6561.0,6570.25,6542.5,6570.25,loss,9.25,-9.25,-1.0,5.25,-10.25
2018-02-09,2018-02-09 09:39:00,6363.75,6381.0,6329.25,6329.25,win,17.25,34.5,2.0,39.0,-5.75
2018-02-09,2018-02-09 09:42:00,6343.0,6355.25,6318.5,6318.5,win,12.25,24.5,2.0,24.75,-5.25
2018-02-09,2018-02-09 09:46:00,6320.75,6334.25,6293.75,6293.75,win,13.5,27.0,2.0,33.5,-6.75
2018-02-09,2018-02-09 09:47:00,6307.5,6328.5,6265.5,6328.5,loss,21.0,-21.0,-1.0,22.5,-22.0
2018-02-09,2018-02-09 10:12:00,6345.75,6360.75,6315.75,6315.75,win,15.0,30.0,2.0,34.5,-10.75
2018-02-12,2018-02-12 09:13:00,6468.25,6487.75,6429.25,6429.25,win,19.5,39.0,2.0,39.25,-7.25
2018-02-12,2018-02-12 09:16:00,6455.5,6471.75,6423.0,6471.75,loss,16.25,-16.25,-1.0,0.75,-16.5
2018-02-12,2018-02-12 09:23:00,6451.25,6462.75,6428.25,6428.25,win,11.5,23.0,2.0,26.25,-4.0
2018-02-12,2018-02-12 09:27:00,6430.5,6442.75,6406.0,6442.75,loss,12.25,-12.25,-1.0,5.5,-12.25
2018-02-12,2018-02-12 09:48:00,6456.75,6469.25,6431.75,6469.25,loss,12.5,-12.5,-1.0,0.0,-14.75
2018-02-15,2018-02-15 08:32:00,6719.25,6730.5,6696.75,6730.5,loss,11.25,-11.25,-1.0,16.5,-13.5
2018-02-15,2018-02-15 08:35:00,6716.25,6724.5,6699.75,6724.5,loss,8.25,-8.25,-1.0,13.5,-10.75
2018-02-15,2018-02-15 08:36:00,6703.75,6718.75,6673.75,6718.75,loss,15.0,-15.0,-1.0,1.0,-16.5
2018-02-15,2018-02-15 08:43:00,6719.5,6729.25,6700.0,6729.25,loss,9.75,-9.75,-1.0,0.0,-11.75
2018-02-15,2018-02-15 09:17:00,6727.25,6740.75,6700.25,6740.75,loss,13.5,-13.5,-1.0,1.5,-20.75
2018-02-15,2018-02-15 09:38:00,6727.75,6738.5,6706.25,6706.25,win,10.75,21.5,2.0,22.25,-4.5
2018-02-15,2018-02-15 09:42:00,6719.75,6729.25,6700.75,6700.75,win,9.5,19.0,2.0,21.25,-3.0
2018-02-15,2018-02-15 09:44:00,6706.25,6717.75,6683.25,6683.25,win,11.5,23.0,2.0,26.5,-9.0
2018-02-15,2018-02-15 09:45:00,6700.25,6711.75,6677.25,6711.75,loss,11.5,-11.5,-1.0,4.75,-15.0
2018-02-15,2018-02-15 10:00:00,6682.0,6694.25,6657.5,6694.25,loss,12.25,-12.25,-1.0,12.25,-15.25
2018-02-23,2018-02-23 08:58:00,6806.75,6817.75,6784.75,6817.75,loss,11.0,-11.0,-1.0,2.25,-11.25
2018-02-23,2018-02-23 09:12:00,6803.75,6813.5,6784.25,6813.5,loss,9.75,-9.75,-1.0,12.5,-10.5
2018-02-23,2018-02-23 09:15:00,6804.0,6811.5,6789.0,6811.5,loss,7.5,-7.5,-1.0,12.75,-8.5
2018-02-23,2018-02-23 09:19:00,6794.5,6802.5,6778.5,6802.5,loss,8.0,-8.0,-1.0,1.5,-8.75
2018-02-23,2018-02-23 09:21:00,6794.5,6800.0,6783.5,6800.0,loss,5.5,-5.5,-1.0,1.5,-5.75
2018-02-26,2018-02-26 09:37:00,6936.5,6942.25,6925.0,6942.25,loss,5.75,-5.75,-1.0,1.25,-8.5
2018-02-27,2018-02-27 09:39:00,6990.5,6995.5,6980.5,6980.5,win,5.0,10.0,2.0,13.0,-2.25
2018-02-28,2018-02-28 09:54:00,6928.25,6934.75,6915.25,6915.25,win,6.5,13.0,2.0,13.0,-3.25
2018-02-28,2018-02-28 09:56:00,6920.5,6930.75,6900.0,6930.75,loss,10.25,-10.25,-1.0,14.25,-11.5
2018-02-28,2018-02-28 09:57:00,6916.5,6924.25,6901.0,6924.25,loss,7.75,-7.75,-1.0,3.75,-8.25
2018-03-01,2018-03-01 08:36:00,6863.75,6880.75,6829.75,6829.75,win,17.0,34.0,2.0,39.25,-0.75
2018-03-01,2018-03-01 08:42:00,6844.75,6854.0,6826.25,6826.25,win,9.25,18.5,2.0,20.25,-4.5
2018-03-02,2018-03-02 08:35:00,6691.5,6705.0,6664.5,6664.5,win,13.5,27.0,2.0,27.0,-8.0
2018-03-02,2018-03-02 08:37:00,6683.0,6700.5,6648.0,6648.0,win,17.5,35.0,2.0,37.0,-5.5
2018-03-02,2018-03-02 08:38:00,6671.25,6684.75,6644.25,6684.75,loss,13.5,-13.5,-1.0,5.0,-14.75
2018-03-02,2018-03-02 08:40:00,6668.25,6687.0,6630.75,6687.0,loss,18.75,-18.75,-1.0,3.75,-20.25
2018-03-02,2018-03-02 08:43:00,6674.0,6689.5,6643.0,6689.5,loss,15.5,-15.5,-1.0,28.0,-16.5
2018-03-02,2018-03-02 08:44:00,6660.75,6678.5,6625.25,6678.5,loss,17.75,-17.75,-1.0,14.75,-20.75
2018-03-02,2018-03-02 09:06:00,6679.0,6692.0,6653.0,6692.0,loss,13.0,-13.0,-1.0,4.75,-15.75
2018-03-02,2018-03-02 09:09:00,6677.5,6692.75,6647.0,6692.75,loss,15.25,-15.25,-1.0,1.5,-17.25
2018-03-02,2018-03-02 10:06:00,6696.75,6705.5,6679.25,6705.5,loss,8.75,-8.75,-1.0,4.25,-11.75
2018-03-02,2018-03-02 10:19:00,6696.75,6708.0,6674.25,6708.0,loss,11.25,-11.25,-1.0,4.0,-11.25
2018-03-06,2018-03-06 08:40:00,6907.0,6915.75,6889.5,6915.75,loss,8.75,-8.75,-1.0,9.0,-9.0
2018-03-06,2018-03-06 09:53:00,6907.25,6916.0,6889.75,6889.75,win,8.75,17.5,2.0,18.25,-3.5
2018-03-06,2018-03-06 09:55:00,6903.0,6911.75,6885.5,6885.5,win,8.75,17.5,2.0,17.75,-5.5
2018-03-06,2018-03-06 09:58:00,6889.0,6909.0,6849.0,6896.75,loss,20.0,-7.75,-0.39,17.25,-18.25
2018-03-06,2018-03-06 10:04:00,6889.5,6901.5,6865.5,6901.5,loss,12.0,-12.0,-1.0,1.25,-12.0
2018-03-06,2018-03-06 10:09:00,6892.75,6902.75,6872.75,6872.75,win,10.0,20.0,2.0,21.0,-9.5
2018-03-06,2018-03-06 10:21:00,6892.5,6899.5,6878.5,6878.5,win,7.0,14.0,2.0,14.0,-1.5
2018-03-06,2018-03-06 10:28:00,6875.0,6881.25,6862.5,6881.25,loss,6.25,-6.25,-1.0,2.0,-7.25
2018-03-06,2018-03-06 10:53:00,6892.0,6897.5,6881.0,6897.5,loss,5.5,-5.5,-1.0,0.0,-5.75
2018-03-06,2018-03-06 10:56:00,6892.5,6898.75,6880.0,6898.75,loss,6.25,-6.25,-1.0,1.75,-9.5
2018-03-07,2018-03-07 11:00:00,6869.0,6877.75,6851.5,6851.5,win,8.75,17.5,2.0,18.75,-5.0
2018-03-12,2018-03-12 09:25:00,7141.5,7146.5,7131.5,7146.5,loss,5.0,-5.0,-1.0,6.25,-5.0
2018-03-12,2018-03-12 09:28:00,7136.5,7144.25,7121.0,7144.25,loss,7.75,-7.75,-1.0,0.75,-8.0
2018-03-13,2018-03-13 08:32:00,7184.25,7191.5,7169.75,7169.75,win,7.25,14.5,2.0,17.75,0.0
2018-03-13,2018-03-13 08:34:00,7178.75,7185.25,7165.75,7165.75,win,6.5,13.0,2.0,17.5,-5.0
2018-03-13,2018-03-13 08:37:00,7173.5,7179.5,7161.5,7179.5,loss,6.0,-6.0,-1.0,2.25,-8.25
2018-03-13,2018-03-13 08:39:00,7174.25,7179.75,7163.25,7179.75,loss,5.5,-5.5,-1.0,2.75,-7.5
2018-03-13,2018-03-13 08:53:00,7162.0,7169.75,7146.5,7146.5,win,7.75,15.5,2.0,16.25,-7.25
2018-03-13,2018-03-13 08:56:00,7160.25,7170.25,7140.25,7140.25,win,10.0,20.0,2.0,23.75,-9.0
2018-03-13,2018-03-13 08:58:00,7163.5,7170.25,7150.0,7150.0,win,6.75,13.5,2.0,14.75,-0.75
2018-03-13,2018-03-13 09:04:00,7149.0,7156.75,7133.5,7133.5,win,7.75,15.5,2.0,15.5,-3.25
2018-03-14,2018-03-14 09:19:00,7065.5,7072.5,7051.5,7072.5,loss,7.0,-7.0,-1.0,9.25,-7.0
2018-03-14,2018-03-14 09:21:00,7063.75,7068.5,7054.25,7068.5,loss,4.75,-4.75,-1.0,7.5,-5.0
2018-03-14,2018-03-14 09:34:00,7069.5,7076.25,7056.0,7056.0,win,6.75,13.5,2.0,17.25,-1.25
2018-03-14,2018-03-14 09:35:00,7066.0,7071.75,7054.5,7054.5,win,5.75,11.5,2.0,13.75,0.0
2018-03-14,2018-03-14 09:36:00,7056.25,7067.0,7034.75,7067.0,loss,10.75,-10.75,-1.0,19.75,-11.75
2018-03-14,2018-03-14 09:38:00,7046.75,7055.25,7029.75,7055.25,loss,8.5,-8.5,-1.0,8.75,-8.5
2018-03-14,2018-03-14 11:01:00,7069.25,7075.25,7057.25,7075.25,loss,6.0,-6.0,-1.0,11.75,-6.0
2018-03-15,2018-03-15 10:32:00,7065.5,7075.25,7046.0,7075.25,loss,9.75,-9.75,-1.0,3.25,-14.0
2018-03-16,2018-03-16 08:42:00,7071.0,7075.75,7061.5,7075.75,loss,4.75,-4.75,-1.0,2.5,-5.0
2018-03-16,2018-03-16 08:44:00,7069.5,7074.0,7060.5,7074.0,loss,4.5,-4.5,-1.0,1.0,-5.5
2018-03-20,2018-03-20 08:50:00,6897.0,6906.0,6879.0,6906.0,loss,9.0,-9.0,-1.0,0.75,-12.75
2018-03-20,2018-03-20 09:13:00,6899.25,6904.25,6889.25,6889.25,win,5.0,10.0,2.0,10.25,-2.5
2018-03-20,2018-03-20 09:15:00,6891.75,6899.25,6876.75,6899.25,loss,7.5,-7.5,-1.0,0.75,-7.75
2018-03-20,2018-03-20 10:47:00,6896.0,6901.25,6885.5,6901.25,loss,5.25,-5.25,-1.0,0.75,-5.25
2018-03-23,2018-03-23 09:39:00,6664.0,6680.25,6631.5,6631.5,win,16.25,32.5,2.0,33.75,-1.25
2018-03-23,2018-03-23 09:40:00,6656.75,6666.25,6637.75,6637.75,win,9.5,19.0,2.0,19.25,-6.25
2018-03-23,2018-03-23 09:43:00,6650.75,6657.5,6637.25,6637.25,win,6.75,13.5,2.0,13.5,-0.75
2018-03-26,2018-03-26 08:48:00,6610.75,6619.5,6593.25,6619.5,loss,8.75,-8.75,-1.0,0.5,-13.75
2018-03-26,2018-03-26 09:00:00,6619.25,6628.5,6600.75,6600.75,win,9.25,18.5,2.0,19.0,-4.0
2018-03-26,2018-03-26 09:03:00,6607.5,6618.5,6585.5,6618.5,loss,11.0,-11.0,-1.0,1.0,-12.25
2018-03-26,2018-03-26 09:06:00,6603.5,6618.25,6574.0,6574.0,win,14.75,29.5,2.0,32.0,-0.75
2018-03-26,2018-03-26 09:07:00,6595.25,6605.25,6575.25,6575.25,win,10.0,20.0,2.0,23.75,-4.75
2018-03-26,2018-03-26 09:57:00,6617.25,6627.25,6597.25,6627.25,loss,10.0,-10.0,-1.0,19.0,-14.25
2018-03-26,2018-03-26 10:01:00,6610.5,6617.75,6596.0,6617.75,loss,7.25,-7.25,-1.0,12.25,-12.5
2018-03-26,2018-03-26 10:02:00,6604.25,6615.75,6581.25,6615.75,loss,11.5,-11.5,-1.0,6.0,-18.75
2018-03-26,2018-03-26 10:04:00,6602.0,6608.25,6589.5,6608.25,loss,6.25,-6.25,-1.0,3.75,-9.25
2018-03-26,2018-03-26 10:19:00,6625.25,6630.5,6614.75,6630.5,loss,5.25,-5.25,-1.0,0.5,-12.5
2018-03-27,2018-03-27 08:52:00,6777.0,6785.0,6761.0,6761.0,win,8.0,16.0,2.0,20.75,-4.75
2018-03-27,2018-03-27 08:54:00,6767.75,6776.0,6751.25,6776.0,loss,8.25,-8.25,-1.0,0.75,-13.75
2018-03-27,2018-03-27 09:58:00,6786.0,6792.0,6774.0,6792.0,loss,6.0,-6.0,-1.0,1.5,-6.75
2018-03-27,2018-03-27 10:03:00,6784.75,6792.0,6770.25,6792.0,loss,7.25,-7.25,-1.0,0.75,-10.0
2018-03-27,2018-03-27 10:06:00,6788.25,6796.25,6772.25,6772.25,win,8.0,16.0,2.0,16.5,-0.25
2018-03-27,2018-03-27 10:07:00,6783.0,6789.5,6770.0,6770.0,win,6.5,13.0,2.0,13.0,-1.0
2018-03-27,2018-03-27 10:08:00,6773.0,6785.0,6749.0,6749.0,win,12.0,24.0,2.0,29.25,-6.5
2018-04-03,2018-04-03 09:50:00,6410.5,6426.0,6379.5,6379.5,win,15.5,31.0,2.0,33.25,-9.0
2018-04-03,2018-04-03 09:51:00,6403.5,6412.0,6386.5,6412.0,loss,8.5,-8.5,-1.0,11.75,-9.25
2018-04-05,2018-04-05 08:41:00,6594.75,6603.0,6578.25,6603.0,loss,8.25,-8.25,-1.0,1.0,-9.0
2018-04-05,2018-04-05 08:47:00,6598.75,6608.5,6579.25,6608.5,loss,9.75,-9.75,-1.0,9.0,-12.0
2018-04-06,2018-04-06 08:46:00,6528.75,6541.0,6504.25,6541.0,loss,12.25,-12.25,-1.0,7.75,-17.5
2018-04-06,2018-04-06 08:58:00,6536.25,6544.75,6519.25,6519.25,win,8.5,17.0,2.0,17.25,-2.5
2018-04-06,2018-04-06 09:01:00,6527.5,6538.5,6505.5,6538.5,loss,11.0,-11.0,-1.0,15.0,-13.5
2018-04-06,2018-04-06 09:03:00,6516.5,6524.0,6501.5,6524.0,loss,7.5,-7.5,-1.0,4.0,-14.0
2018-04-06,2018-04-06 09:16:00,6529.5,6541.0,6506.5,6541.0,loss,11.5,-11.5,-1.0,0.25,-13.25
2018-04-06,2018-04-06 09:19:00,6531.75,6541.0,6513.25,6541.0,loss,9.25,-9.25,-1.0,3.25,-11.0
2018-04-06,2018-04-06 09:23:00,6521.25,6535.0,6493.75,6535.0,loss,13.75,-13.75,-1.0,5.5,-15.5
2018-04-06,2018-04-06 09:25:00,6519.5,6527.0,6504.5,6527.0,loss,7.5,-7.5,-1.0,1.25,-14.25
2018-04-06,2018-04-06 09:29:00,6527.75,6537.25,6508.75,6537.25,loss,9.5,-9.5,-1.0,0.25,-10.75
2018-04-06,2018-04-06 09:49:00,6536.25,6542.25,6524.25,6542.25,loss,6.0,-6.0,-1.0,4.0,-11.75
2018-04-06,2018-04-06 10:14:00,6535.75,6545.25,6516.75,6516.75,win,9.5,19.0,2.0,19.75,-3.25
2018-04-06,2018-04-06 10:20:00,6523.75,6534.5,6502.25,6534.5,loss,10.75,-10.75,-1.0,11.25,-13.0
2018-04-10,2018-04-10 09:46:00,6575.75,6595.0,6537.25,6595.0,loss,19.25,-19.25,-1.0,3.25,-23.75
2018-04-12,2018-04-12 09:53:00,6655.75,6667.0,6633.25,6667.0,loss,11.25,-11.25,-1.0,1.25,-13.0
