signal_id,ts,open,high,low,close,volume,trade_date,year,hour,minute,bias15,prev_close,prev_volume,in_orb,after_orb,orb_high,orb_low,orb_break_up_bar,orb_break_down_bar,orb_broke_up,orb_broke_down,bar_range,body_signed,body_abs,body_pct,bear_move,bull_move,vol_spike,long_signal,short_signal,direction,side,long_entry_382,long_entry_50,short_entry_382,short_entry_50,entry_382,entry_50,stop,risk_382,risk_50
513,2025-11-12T08:45:00.000000,25644.75,25657.75,25571.5,25577.25,15160.0,2025-11-12,2025,8,45,-1,25645.0,11809.0,false,true,25780.75,25637.25,false,true,false,true,86.25,-67.5,67.5,78.26086956521739,67.5,-67.5,true,false,true,-1,SHORT,25604.4475,25614.625,25624.8025,25614.625,25624.8025,25614.625,25780.75,155.9474999999984,166.125
514,2025-11-13T10:35:00.000000,25249.5,25263.25,25176.0,25179.0,9156.0,2025-11-13,2025,10,35,-1,25249.75,6935.0,false,true,25502.0,25287.25,false,true,false,true,87.25,-70.5,70.5,80.80229226361033,70.5,-70.5,true,false,true,-1,SHORT,25209.3295,25219.625,25229.9205,25219.625,25229.9205,25219.625,25502.0,272.0794999999998,282.375
515,2025-11-14T09:25:00.000000,24930.0,25028.5,24902.0,25009.5,13993.0,2025-11-14,2025,9,25,1,24930.0,9686.0,false,true,24844.75,24626.0,true,false,true,false,126.5,79.5,79.5,62.845849802371546,-79.5,79.5,true,true,false,1,LONG,24950.323,24965.25,24980.177,24965.25,24950.323,24965.25,24626.0,324.3230000000003,339.25
516,2025-11-14T09:35:00.000000,25009.25,25079.75,24998.75,25075.5,13190.0,2025-11-14,2025,9,35,1,25010.25,12048.0,false,true,24844.75,24626.0,true,false,true,false,81.0,66.25,66.25,81.79012345679013,-66.25,66.25,true,true,false,1,LONG,25029.692,25039.25,25048.808,25039.25,25029.692,25039.25,24626.0,403.6919999999991,413.25
517,2025-11-14T12:50:00.000000,25109.5,25189.75,25109.5,25186.0,6972.0,2025-11-14,2025,12,50,1,25108.5,4983.0,false,true,24844.75,24626.0,true,false,true,false,80.25,76.5,76.5,95.32710280373831,-76.5,76.5,true,true,false,1,LONG,25140.1555,25149.625,25159.0945,25149.625,25140.1555,25149.625,24626.0,514.1555000000008,523.625
518,2025-11-17T10:25:00.000000,24987.5,25071.75,24969.0,25070.0,8445.0,2025-11-17,2025,10,25,1,24987.75,7201.0,false,true,25199.75,24955.0,false,false,true,false,102.75,82.5,82.5,80.2919708029197,-82.5,82.5,true,true,false,1,LONG,25008.2505,25020.375,25032.4995,25020.375,25008.2505,25020.375,24955.0,53.25049999999828,65.375
519,2025-11-17T12:55:00.000000,24965.75,24965.75,24886.75,24895.25,9357.0,2025-11-17,2025,12,55,-1,24966.25,5737.0,false,true,25199.75,24955.0,false,true,true,true,79.0,-70.5,70.5,89.24050632911393,70.5,-70.5,true,false,true,-1,SHORT,24916.928,24926.25,24935.572,24926.25,24935.572,24926.25,25199.75,264.1779999999999,273.5
520,2025-11-18T12:55:00.000000,24776.5,24778.0,24692.0,24710.25,7377.0,2025-11-18,2025,12,55,-1,24777.5,5026.0,false,true,24832.0,24645.5,false,false,false,true,86.0,-66.25,66.25,77.03488372093024,66.25,-66.25,true,false,true,-1,SHORT,24724.852,24735.0,24745.148,24735.0,24745.148,24735.0,24832.0,86.85199999999895,97.0
521,2025-11-19T08:50:00.000000,24769.0,24845.0,24742.75,24840.0,12735.0,2025-11-19,2025,8,50,1,24769.0,12451.0,false,true,24758.75,24572.5,true,false,true,false,102.25,71.0,71.0,69.43765281173594,-71.0,71.0,true,true,false,1,LONG,24781.8095,24793.875,24805.9405,24793.875,24781.8095,24793.875,24572.5,209.3094999999994,221.375
522,2025-11-19T13:50:00.000000,24605.75,24682.5,24604.25,24675.0,5028.0,2025-11-19,2025,13,50,1,24605.75,3377.0,false,true,24758.75,24572.5,false,false,true,true,78.25,69.25,69.25,88.49840255591054,-69.25,69.25,true,true,false,1,LONG,24634.1415,24643.375,24652.6085,24643.375,24634.1415,24643.375,24572.5,61.64150000000154,70.875
523,2025-11-19T14:15:00.000000,24706.25,24797.25,24706.25,24787.0,7914.0,2025-11-19,2025,14,15,1,24705.5,3475.0,false,true,24758.75,24572.5,true,false,true,true,91.0,80.75,80.75,88.73626373626374,-80.75,80.75,true,true,false,1,LONG,24741.012,24751.75,24762.488,24751.75,24741.012,24751.75,24572.5,168.5119999999988,179.25
524,2025-11-20T10:15:00.000000,25011.0,25012.0,24919.25,24939.5,19301.0,2025-11-20,2025,10,15,-1,25010.75,13915.0,false,true,25249.0,25146.0,false,true,true,true,92.75,-71.5,71.5,77.088948787062,71.5,-71.5,true,false,true,-1,SHORT,24954.6805,24965.625,24976.5695,24965.625,24976.5695,24965.625,25249.0,272.4304999999986,283.375
525,2025-11-20T10:55:00.000000,24651.25,24659.5,24512.0,24554.75,19352.0,2025-11-20,2025,10,55,-1,24650.0,17122.0,false,true,25249.0,25146.0,false,true,true,true,147.5,-96.5,96.5,65.42372881355932,96.5,-96.5,true,false,true,-1,SHORT,24568.345,24585.75,24603.155,24585.75,24603.155,24585.75,25249.0,645.8450000000012,663.25
527,2025-11-20T12:15:00.000000,24591.75,24598.75,24465.75,24510.0,11581.0,2025-11-20,2025,12,15,-1,24591.5,9503.0,false,true,25249.0,25146.0,false,true,true,true,133.0,-81.75,81.75,61.46616541353384,81.75,-81.75,true,false,true,-1,SHORT,24516.556,24532.25,24547.944,24532.25,24547.944,24532.25,25249.0,701.0560000000005,716.75
529,2025-11-20T14:00:00.000000,24396.25,24396.25,24286.0,24294.5,8585.0,2025-11-20,2025,14,0,-1,24396.5,6566.0,false,true,25249.0,25146.0,false,true,true,true,110.25,-101.75,101.75,92.29024943310658,101.75,-101.75,true,false,true,-1,SHORT,24328.1155,24341.125,24354.1345,24341.125,24354.1345,24341.125,25249.0,894.8654999999999,907.875
530,2025-11-20T14:35:00.000000,24250.25,24259.5,24177.0,24184.25,7236.0,2025-11-20,2025,14,35,-1,24249.75,6637.0,false,true,25249.0,25146.0,false,true,true,true,82.5,-66.0,66.0,80.0,66.0,-66.0,true,false,true,-1,SHORT,24208.515,24218.25,24227.985,24218.25,24227.985,24218.25,25249.0,1021.0149999999994,1030.75
531,2025-11-21T09:35:00.000000,24021.25,24024.0,23927.25,23951.75,15047.0,2025-11-21,2025,9,35,-1,24022.25,11749.0,false,true,24279.25,24153.0,false,true,true,true,96.75,-69.5,69.5,71.83462532299741,69.5,-69.5,true,false,true,-1,SHORT,23964.2085,23975.625,23987.0415,23975.625,23987.0415,23975.625,24279.25,292.20850000000064,303.625
533,2025-11-21T10:55:00.000000,24274.75,24373.25,24273.5,24372.25,10092.0,2025-11-21,2025,10,55,1,24274.25,7837.0,false,true,24279.25,24153.0,true,false,true,true,99.75,97.5,97.5,97.74436090225564,-97.5,97.5,true,true,false,1,LONG,24311.6045,24323.375,24335.1455,24323.375,24311.6045,24323.375,24153.0,158.60450000000128,170.375
535,2025-11-21T12:45:00.000000,24385.25,24533.0,24366.25,24510.0,13432.0,2025-11-21,2025,12,45,1,24385.0,4215.0,false,true,24279.25,24153.0,true,false,true,true,166.75,124.75,124.75,74.81259370314842,-124.75,124.75,true,true,false,1,LONG,24429.9485,24449.625,24469.3015,24449.625,24429.9485,24449.625,24153.0,276.9484999999986,296.625
537,2025-11-25T09:00:00.000000,24819.0,24822.0,24655.5,24687.75,17923.0,2025-11-25,2025,9,0,-1,24817.0,13477.0,false,true,24879.5,24719.0,false,true,false,true,166.5,-131.25,131.25,78.82882882882883,131.25,-131.25,true,false,true,-1,SHORT,24719.103,24738.75,24758.397,24738.75,24758.397,24738.75,24879.5,121.10299999999916,140.75
538,2025-12-01T09:50:00.000000,25342.25,25416.25,25339.5,25409.75,9442.0,2025-12-01,2025,9,50,1,25341.25,5334.0,false,true,25322.0,25209.25,true,false,true,false,76.75,67.5,67.5,87.94788273615634,-67.5,67.5,true,true,false,1,LONG,25368.8185,25377.875,25386.9315,25377.875,25368.8185,25377.875,25209.25,159.56850000000122,168.625
539,2025-12-02T10:20:00.000000,25529.5,25543.0,25459.0,25462.5,10924.0,2025-12-02,2025,10,20,-1,25529.75,8859.0,false,true,25613.0,25471.25,false,true,true,true,84.0,-67.0,67.0,79.76190476190477,67.0,-67.0,true,false,true,-1,SHORT,25491.088,25501.0,25510.912,25501.0,25510.912,25501.0,25613.0,102.08799999999974,112.0
540,2025-12-03T09:00:00.000000,25497.5,25573.75,25482.25,25570.0,12892.0,2025-12-03,2025,9,0,1,25494.5,5510.0,false,true,25538.0,25453.0,true,false,true,false,91.5,72.5,72.5,79.23497267759562,-72.5,72.5,true,true,false,1,LONG,25517.203,25528.0,25538.797,25528.0,25517.203,25528.0,25453.0,64.20300000000134,75.0
541,2025-12-10T13:50:00.000000,25709.0,25805.0,25694.5,25784.75,11767.0,2025-12-10,2025,13,50,1,25707.75,9227.0,false,true,25663.75,25567.0,true,false,true,true,110.5,75.75,75.75,68.55203619909503,-75.75,75.75,true,true,false,1,LONG,25736.711,25749.75,25762.789,25749.75,25736.711,25749.75,25567.0,169.71099999999933,182.75
542,2025-12-11T08:45:00.000000,25586.25,25591.0,25483.25,25487.0,16389.0,2025-12-11,2025,8,45,-1,25587.0,11821.0,false,true,25650.25,25556.0,false,true,false,true,107.75,-99.25,99.25,92.11136890951276,99.25,-99.25,true,false,true,-1,SHORT,25524.4105,25537.125,25549.8395,25537.125,25549.8395,25537.125,25650.25,100.41050000000178,113.125
543,2025-12-12T09:00:00.000000,25558.25,25559.0,25479.25,25486.0,13502.0,2025-12-12,2025,9,0,-1,25558.25,7523.0,false,true,25619.5,25528.5,false,true,false,true,79.75,-72.25,72.25,90.59561128526646,72.25,-72.25,true,false,true,-1,SHORT,25509.7145,25519.125,25528.5355,25519.125,25528.5355,25519.125,25619.5,90.96449999999822,100.375
544,2025-12-12T09:55:00.000000,25330.0,25336.25,25213.25,25240.5,22327.0,2025-12-12,2025,9,55,-1,25330.0,9681.0,false,true,25619.5,25528.5,false,true,false,true,123.0,-89.5,89.5,72.76422764227642,89.5,-89.5,true,false,true,-1,SHORT,25260.236,25274.75,25289.264,25274.75,25289.264,25274.75,25619.5,330.2360000000008,344.75
545,2025-12-15T13:00:00.000000,25402.5,25423.5,25160.25,25173.0,2347.0,2025-12-15,2025,13,0,-1,25402.5,1811.0,false,true,25668.0,25314.5,false,true,false,true,263.25,-229.5,229.5,87.17948717948718,229.5,-229.5,true,false,true,-1,SHORT,25260.8115,25291.875,25322.9385,25291.875,25322.9385,25291.875,25668.0,345.0614999999998,376.125
546,2025-12-17T09:35:00.000000,25257.25,25265.25,25183.5,25192.25,14004.0,2025-12-17,2025,9,35,-1,25257.75,6961.0,false,true,25447.75,25296.75,false,true,false,true,81.75,-65.0,65.0,79.51070336391437,65.0,-65.0,true,false,true,-1,SHORT,25214.7285,25224.375,25234.0215,25224.375,25234.0215,25224.375,25447.75,213.72850000000108,223.375
547,2025-12-17T10:10:00.000000,25103.75,25122.5,25024.0,25026.0,10689.0,2025-12-17,2025,10,10,-1,25104.5,8674.0,false,true,25447.75,25296.75,false,true,false,true,98.5,-77.75,77.75,78.93401015228426,77.75,-77.75,true,false,true,-1,SHORT,25061.627,25073.25,25084.873,25073.25,25084.873,25073.25,25447.75,362.8770000000004,374.5
548,2026-01-02T09:10:00.000000,25699.25,25706.75,25593.5,25604.0,13924.0,2026-01-02,2026,9,10,-1,25699.5,6560.0,false,true,25733.5,25638.25,false,true,true,true,113.25,-95.25,95.25,84.10596026490066,95.25,-95.25,true,false,true,-1,SHORT,25636.7615,25650.125,25663.4885,25650.125,25663.4885,25650.125,25733.5,70.01150000000052,83.375
549,2026-01-02T09:55:00.000000,25478.5,25493.75,25360.5,25375.0,12424.0,2026-01-02,2026,9,55,-1,25478.5,11379.0,false,true,25733.5,25638.25,false,true,true,true,133.25,-103.5,103.5,77.6735459662289,103.5,-103.5,true,false,true,-1,SHORT,25411.4015,25427.125,25442.8485,25427.125,25442.8485,25427.125,25733.5,290.65149999999994,306.375
550,2026-01-14T09:45:00.000000,25557.75,25570.5,25480.25,25483.0,13119.0,2026-01-14,2026,9,45,-1,25558.25,9638.0,false,true,25790.25,25620.75,false,true,false,true,90.25,-74.75,74.75,82.82548476454294,74.75,-74.75,true,false,true,-1,SHORT,25514.7255,25525.375,25536.0245,25525.375,25536.0245,25525.375,25790.25,254.22550000000047,264.875
551,2026-01-21T13:25:00.000000,25273.0,25457.0,25246.5,25429.5,18132.0,2026-01-21,2026,13,25,1,25273.75,3081.0,false,true,25223.25,25127.5,true,false,true,false,210.5,156.5,156.5,74.34679334916865,-156.5,156.5,true,true,false,1,LONG,25326.911,25351.75,25376.589,25351.75,25326.911,25351.75,25127.5,199.41100000000006,224.25
552,2026-01-22T08:45:00.000000,25646.5,25657.0,25556.0,25575.0,15377.0,2026-01-22,2026,8,45,-1,25646.25,13530.0,false,true,25731.75,25612.5,false,true,false,true,101.0,-71.5,71.5,70.79207920792079,71.5,-71.5,true,false,true,-1,SHORT,25594.582,25606.5,25618.418,25606.5,25618.418,25606.5,25731.75,113.33199999999852,125.25
553,2026-01-30T12:30:00.000000,25671.5,25682.75,25597.25,25604.5,6743.0,2026-01-30,2026,12,30,-1,25671.25,5937.0,false,true,25940.0,25813.5,false,true,false,true,85.5,-67.0,67.0,78.3625730994152,67.0,-67.0,true,false,true,-1,SHORT,25629.911,25640.0,25650.089,25640.0,25650.089,25640.0,25940.0,289.91100000000006,300.0
554,2026-02-03T08:55:00.000000,25719.75,25728.5,25623.25,25633.0,15601.0,2026-02-03,2026,8,55,-1,25720.25,10846.0,false,true,25952.25,25723.0,false,true,false,true,105.25,-86.75,86.75,82.42280285035629,86.75,-86.75,true,false,true,-1,SHORT,25663.4555,25675.875,25688.2945,25675.875,25688.2945,25675.875,25952.25,263.95550000000003,276.375
555,2026-02-03T09:20:00.000000,25575.0,25605.0,25477.0,25479.75,15241.0,2026-02-03,2026,9,20,-1,25574.75,11436.0,false,true,25952.25,25723.0,false,true,false,true,128.0,-95.25,95.25,74.4140625,95.25,-95.25,true,false,true,-1,SHORT,25525.896,25541.0,25556.104,25541.0,25556.104,25541.0,25952.25,396.14600000000064,411.25
556,2026-02-03T11:10:00.000000,25493.5,25502.5,25401.25,25419.25,11967.0,2026-02-03,2026,11,10,-1,25493.75,4852.0,false,true,25952.25,25723.0,false,true,false,true,101.25,-74.25,74.25,73.33333333333333,74.25,-74.25,true,false,true,-1,SHORT,25439.9275,25451.875,25463.8225,25451.875,25463.8225,25451.875,25952.25,488.4275000000016,500.375
557,2026-02-04T09:30:00.000000,25248.0,25259.75,25164.0,25175.25,10013.0,2026-02-04,2026,9,30,-1,25248.5,7744.0,false,true,25390.0,25230.0,false,true,false,true,95.75,-72.75,72.75,75.97911227154047,72.75,-72.75,true,false,true,-1,SHORT,25200.5765,25211.875,25223.1735,25211.875,25223.1735,25211.875,25390.0,166.8264999999992,178.125
558,2026-02-04T10:00:00.000000,25152.25,25171.5,25072.0,25072.75,10686.0,2026-02-04,2026,10,0,-1,25151.5,6417.0,false,true,25390.0,25230.0,false,true,false,true,99.5,-79.5,79.5,79.89949748743719,79.5,-79.5,true,false,true,-1,SHORT,25110.009,25121.75,25133.491,25121.75,25133.491,25121.75,25390.0,256.5089999999982,268.25
559,2026-02-04T10:30:00.000000,25130.75,25136.75,25061.75,25064.25,6449.0,2026-02-04,2026,10,30,-1,25131.5,6097.0,false,true,25390.0,25230.0,false,true,false,true,75.0,-66.5,66.5,88.66666666666667,66.5,-66.5,true,false,true,-1,SHORT,25090.4,25099.25,25108.1,25099.25,25108.1,25099.25,25390.0,281.90000000000146,290.75
560,2026-02-04T11:25:00.000000,24974.0,24983.5,24874.0,24889.5,12154.0,2026-02-04,2026,11,25,-1,24974.0,4748.0,false,true,25390.0,25230.0,false,true,false,true,109.5,-84.5,84.5,77.1689497716895,84.5,-84.5,true,false,true,-1,SHORT,24915.829,24928.75,24941.671,24928.75,24941.671,24928.75,25390.0,448.32900000000154,461.25
561,2026-02-04T12:30:00.000000,24942.0,24944.25,24852.25,24874.25,7766.0,2026-02-04,2026,12,30,-1,24941.25,6375.0,false,true,25390.0,25230.0,false,true,false,true,92.0,-67.75,67.75,73.6413043478261,67.75,-67.75,true,false,true,-1,SHORT,24887.394,24898.25,24909.106,24898.25,24909.106,24898.25,25390.0,480.89400000000023,491.75
562,2026-02-04T14:50:00.000000,25088.0,25092.75,24997.0,25003.5,6617.0,2026-02-04,2026,14,50,-1,25088.25,3180.0,false,true,25390.0,25230.0,false,true,false,true,95.75,-84.5,84.5,88.25065274151436,84.5,-84.5,true,false,true,-1,SHORT,25033.5765,25044.875,25056.1735,25044.875,25056.1735,25044.875,25390.0,333.8264999999992,345.125
563,2026-02-05T09:10:00.000000,24674.5,24700.0,24557.25,24559.75,13623.0,2026-02-05,2026,9,10,-1,24674.75,13066.0,false,true,24936.0,24652.0,false,true,false,true,142.75,-114.75,114.75,80.38528896672504,114.75,-114.75,true,false,true,-1,SHORT,24611.7805,24628.625,24645.4695,24628.625,24645.4695,24628.625,24936.0,290.53050000000076,307.375
564,2026-02-11T08:55:00.000000,25377.0,25396.5,25290.0,25305.25,9713.0,2026-02-11,2026,8,55,-1,25376.5,8198.0,false,true,25465.25,25339.25,false,true,false,true,106.5,-71.75,71.75,67.37089201877934,71.75,-71.75,true,false,true,-1,SHORT,25330.683,25343.25,25355.817,25343.25,25355.817,25343.25,25465.25,109.4330000000009,122.0
565,2026-02-11T10:25:00.000000,25265.25,25271.75,25192.75,25193.0,5385.0,2026-02-11,2026,10,25,-1,25266.0,4256.0,false,true,25465.25,25339.25,false,true,false,true,79.0,-72.25,72.25,91.45569620253164,72.25,-72.25,true,false,true,-1,SHORT,25222.928,25232.25,25241.572,25232.25,25241.572,25232.25,25465.25,223.67799999999988,233.0
566,2026-02-12T08:55:00.000000,25273.25,25274.5,25186.25,25208.25,10479.0,2026-02-12,2026,8,55,-1,25274.0,10256.0,false,true,25392.5,25304.0,false,true,false,true,88.25,-65.0,65.0,73.65439093484419,65.0,-65.0,true,false,true,-1,SHORT,25219.9615,25230.375,25240.7885,25230.375,25240.7885,25230.375,25392.5,151.71150000000125,162.125
567,2026-02-13T09:25:00.000000,24776.75,24870.5,24771.75,24848.5,10112.0,2026-02-13,2026,9,25,1,24776.5,8478.0,false,true,24799.75,24578.75,true,false,true,false,98.75,71.75,71.75,72.65822784810126,-71.75,71.75,true,true,false,1,LONG,24809.4725,24821.125,24832.7775,24821.125,24809.4725,24821.125,24578.75,230.72249999999985,242.375
568,2026-02-17T08:50:00.000000,24661.0,24677.25,24524.5,24531.5,16931.0,2026-02-17,2026,8,50,-1,24662.5,11768.0,false,true,24815.75,24605.75,false,true,false,true,152.75,-129.5,129.5,84.77905073649754,129.5,-129.5,true,false,true,-1,SHORT,24582.8505,24600.875,24618.8995,24600.875,24618.8995,24600.875,24815.75,196.85050000000047,214.875
569,2026-02-17T11:40:00.000000,24719.75,24720.0,24646.5,24649.5,4730.0,2026-02-17,2026,11,40,-1,24718.5,2400.0,false,true,24815.75,24605.75,false,false,false,true,73.5,-70.25,70.25,95.578231292517,70.25,-70.25,true,false,true,-1,SHORT,24674.577,24683.25,24691.923,24683.25,24691.923,24683.25,24815.75,123.82700000000114,132.5
570,2026-02-19T09:30:00.000000,24858.5,24941.0,24849.0,24938.25,7929.0,2026-02-19,2026,9,30,1,24858.5,5071.0,false,true,24883.5,24763.0,true,false,true,false,92.0,79.75,79.75,86.68478260869566,-79.75,79.75,true,true,false,1,LONG,24884.144,24895.0,24905.856,24895.0,24884.144,24895.0,24763.0,121.14400000000023,132.0
571,2026-02-26T09:10:00.000000,25145.75,25174.0,25064.0,25066.25,13134.0,2026-02-26,2026,9,10,-1,25145.75,8726.0,false,true,25342.0,25224.5,false,true,false,true,110.0,-79.5,79.5,72.27272727272728,79.5,-79.5,true,false,true,-1,SHORT,25106.02,25119.0,25131.98,25119.0,25131.98,25119.0,25342.0,210.02000000000044,223.0
572,2026-02-26T09:15:00.000000,25067.0,25067.25,24946.75,24955.0,17189.0,2026-02-26,2026,9,15,-1,25066.25,13134.0,false,true,25342.0,25224.5,false,true,false,true,120.5,-112.0,112.0,92.9460580912863,112.0,-112.0,true,false,true,-1,SHORT,24992.781,25007.0,25021.219,25007.0,25021.219,25007.0,25342.0,320.78099999999904,335.0
573,2026-02-27T08:45:00.000000,24845.25,24938.5,24816.25,24926.75,13606.0,2026-02-27,2026,8,45,1,24844.25,11884.0,false,true,24909.0,24782.0,true,false,true,false,122.25,81.5,81.5,66.66666666666666,-81.5,81.5,true,true,false,1,LONG,24862.9495,24877.375,24891.8005,24877.375,24862.9495,24877.375,24782.0,80.9494999999988,95.375
574,2026-03-03T09:15:00.000000,24501.0,24518.5,24427.5,24434.75,8887.0,2026-03-03,2026,9,15,-1,24501.25,8654.0,false,true,24661.25,24502.5,false,true,false,true,91.0,-66.25,66.25,72.8021978021978,66.25,-66.25,true,false,true,-1,SHORT,24462.262,24473.0,24483.738,24473.0,24483.738,24473.0,24661.25,177.5119999999988,188.25
576,2026-03-05T11:05:00.000000,25110.75,25123.0,25044.0,25045.0,7609.0,2026-03-05,2026,11,5,-1,25110.75,5486.0,false,true,25125.25,24985.25,false,false,true,true,79.0,-65.75,65.75,83.22784810126582,65.75,-65.75,true,false,true,-1,SHORT,25074.178,25083.5,25092.822,25083.5,25092.822,25083.5,25125.25,32.427999999999884,41.75
577,2026-03-05T12:15:00.000000,24875.5,24888.75,24802.5,24805.5,4558.0,2026-03-05,2026,12,15,-1,24876.0,3802.0,false,true,25125.25,24985.25,false,true,true,true,86.25,-70.0,70.0,81.15942028985508,70.0,-70.0,true,false,true,-1,SHORT,24835.4475,24845.625,24855.8025,24845.625,24855.8025,24845.625,25125.25,269.4474999999984,279.625
578,2026-03-06T09:00:00.000000,24691.5,24777.25,24687.75,24764.25,11820.0,2026-03-06,2026,9,0,1,24691.25,8140.0,false,true,24732.5,24608.75,true,false,true,false,89.5,72.75,72.75,81.28491620111731,-72.75,72.75,true,true,false,1,LONG,24721.939,24732.5,24743.061,24732.5,24721.939,24732.5,24608.75,113.18899999999849,123.75
579,2026-03-06T09:10:00.000000,24675.75,24795.75,24664.5,24790.5,10014.0,2026-03-06,2026,9,10,1,24675.5,8074.0,false,true,24732.5,24608.75,true,false,true,false,131.25,114.75,114.75,87.42857142857143,-114.75,114.75,true,true,false,1,LONG,24714.6375,24730.125,24745.6125,24730.125,24714.6375,24730.125,24608.75,105.88750000000073,121.375
580,2026-03-06T09:55:00.000000,24789.25,24884.0,24789.25,24858.5,8604.0,2026-03-06,2026,9,55,1,24789.0,7299.0,false,true,24732.5,24608.75,true,false,true,false,94.75,69.25,69.25,73.08707124010554,-69.25,69.25,true,true,false,1,LONG,24825.4445,24836.625,24847.8055,24836.625,24825.4445,24836.625,24608.75,216.69450000000143,227.875
581,2026-03-06T12:10:00.000000,24819.25,24895.5,24806.0,24888.75,6380.0,2026-03-06,2026,12,10,1,24819.75,3055.0,false,true,24732.5,24608.75,true,false,true,false,89.5,69.5,69.5,77.6536312849162,-69.5,69.5,true,true,false,1,LONG,24840.189,24850.75,24861.311,24850.75,24840.189,24850.75,24608.75,231.4389999999985,242.0
582,2026-03-09T13:15:00.000000,24667.25,24798.75,24661.75,24792.5,8728.0,2026-03-09,2026,13,15,1,24669.0,2582.0,false,true,24536.0,24398.25,true,false,true,false,137.0,125.25,125.25,91.42335766423358,-125.25,125.25,true,true,false,1,LONG,24714.084,24730.25,24746.416,24730.25,24714.084,24730.25,24398.25,315.8339999999989,332.0
583,2026-03-09T13:20:00.000000,24792.75,24890.0,24773.75,24868.25,15128.0,2026-03-09,2026,13,20,1,24792.5,8728.0,false,true,24536.0,24398.25,true,false,true,false,116.25,75.5,75.5,64.94623655913978,-75.5,75.5,true,true,false,1,LONG,24818.1575,24831.875,24845.5925,24831.875,24818.1575,24831.875,24398.25,419.90750000000116,433.625
584,2026-03-11T09:25:00.000000,25002.25,25018.5,24933.0,24935.25,5564.0,2026-03-11,2026,9,25,-1,25002.0,5325.0,false,true,25053.0,24958.25,false,true,true,true,85.5,-67.0,67.0,78.3625730994152,67.0,-67.0,true,false,true,-1,SHORT,24965.661,24975.75,24985.839,24975.75,24985.839,24975.75,25053.0,67.16100000000006,77.25
585,2026-03-12T09:35:00.000000,24608.75,24698.0,24579.0,24693.0,8439.0,2026-03-12,2026,9,35,1,24608.5,4738.0,false,true,24649.25,24572.5,true,false,true,false,119.0,84.25,84.25,70.7983193277311,-84.25,84.25,true,true,false,1,LONG,24624.458,24638.5,24652.542,24638.5,24624.458,24638.5,24572.5,51.95799999999872,66.0
586,2026-03-13T10:55:00.000000,24469.25,24473.5,24382.0,24397.25,6074.0,2026-03-13,2026,10,55,-1,24469.0,3224.0,false,true,24728.25,24594.25,false,true,false,true,91.5,-72.0,72.0,78.68852459016394,72.0,-72.0,true,false,true,-1,SHORT,24416.953,24427.75,24438.547,24427.75,24438.547,24427.75,24728.25,289.70300000000134,300.5
587,2026-03-16T10:45:00.000000,24681.25,24903.5,24665.0,24891.25,1942.0,2026-03-16,2026,10,45,1,24680.75,1933.0,false,true,24936.0,24636.0,false,false,true,false,238.5,210.0,210.0,88.0503144654088,-210.0,210.0,true,true,false,1,LONG,24756.107,24784.25,24812.393,24784.25,24756.107,24784.25,24636.0,120.10699999999997,148.25
588,2026-03-16T12:05:00.000000,24699.0,24936.5,24693.25,24925.5,2755.0,2026-03-16,2026,12,5,1,24697.75,1163.0,false,true,24936.0,24636.0,false,false,true,false,243.25,226.5,226.5,93.11408016443987,-226.5,226.5,true,true,false,1,LONG,24786.1715,24814.875,24843.5785,24814.875,24786.1715,24814.875,24636.0,150.17150000000038,178.875
589,2026-03-16T12:15:00.000000,24706.5,24938.75,24700.5,24930.75,1901.0,2026-03-16,2026,12,15,1,24921.25,1606.0,false,true,24936.0,24636.0,false,false,true,false,238.25,224.25,224.25,94.12381951731375,-224.25,224.25,true,true,false,1,LONG,24791.5115,24819.625,24847.7385,24819.625,24791.5115,24819.625,24636.0,155.51150000000052,183.625
590,2026-03-16T12:25:00.000000,24718.75,24942.5,24712.0,24934.75,1745.0,2026-03-16,2026,12,25,1,24934.25,1112.0,false,true,24936.0,24636.0,false,false,true,false,230.5,216.0,216.0,93.70932754880694,-216.0,216.0,true,true,false,1,LONG,24800.051,24827.25,24854.449,24827.25,24800.051,24827.25,24636.0,164.05099999999948,191.25
591,2026-03-16T13:05:00.000000,24916.5,25004.5,24904.0,25001.75,4407.0,2026-03-16,2026,13,5,1,24917.0,1277.0,false,true,24936.0,24636.0,true,false,true,false,100.5,85.25,85.25,84.82587064676616,-85.25,85.25,true,true,false,1,LONG,24942.391,24954.25,24966.109,24954.25,24942.391,24954.25,24636.0,306.3909999999996,318.25
592,2026-03-16T14:55:00.000000,24657.0,24877.25,24652.5,24872.25,569.0,2026-03-16,2026,14,55,1,24656.75,352.0,false,true,24936.0,24636.0,false,false,true,false,224.75,215.25,215.25,95.77308120133482,-215.25,215.25,true,true,false,1,LONG,24738.3545,24764.875,24791.3955,24764.875,24738.3545,24764.875,24636.0,102.35450000000128,128.875
593,2026-03-19T12:55:00.000000,24444.75,24524.5,24438.25,24509.75,7104.0,2026-03-19,2026,12,55,1,24445.0,2413.0,false,true,24540.5,24422.5,false,false,true,true,86.25,65.0,65.0,75.36231884057972,-65.0,65.0,true,true,false,1,LONG,24471.1975,24481.375,24491.5525,24481.375,24471.1975,24481.375,24422.5,48.6974999999984,58.875
