signal_id,signal_time,entry_time,exit_time,year,trade_date,side,fib_entry,target_r,entry_price,stop_price,target_price,risk_points,result,pnl_points,bars_held,mfe_points,mae_points,exit_reason,orb_high,orb_low,signal_open,signal_high,signal_low,signal_close,signal_volume,body_pct,bias15
20,2020-03-12T13:55:00.000000,,,2020,2020-03-12,SHORT,fib382,2.0,7327.781,7581.5,6820.343,253.71900000000005,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7581.5,7511.25,7377.25,7377.25,7247.75,7260.5,26886.0,90.15444015444015,-1
20,2020-03-12T13:55:00.000000,,,2020,2020-03-12,SHORT,fib50,1.0,7312.5,7581.5,7043.5,269.0,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7581.5,7511.25,7377.25,7377.25,7247.75,7260.5,26886.0,90.15444015444015,-1
20,2020-03-12T13:55:00.000000,,,2020,2020-03-12,SHORT,fib50,1.5,7312.5,7581.5,6909.0,269.0,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7581.5,7511.25,7377.25,7377.25,7247.75,7260.5,26886.0,90.15444015444015,-1
20,2020-03-12T13:55:00.000000,,,2020,2020-03-12,SHORT,fib50,2.0,7312.5,7581.5,6774.5,269.0,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7581.5,7511.25,7377.25,7377.25,7247.75,7260.5,26886.0,90.15444015444015,-1
21,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:30:00.000000,2020,2020-03-13,SHORT,fib382,1.0,7492.263,7601.75,7382.776,109.48700000000008,WIN,109.48700000000008,7,152.01299999999992,-32.73700000000008,target,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1
21,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:40:00.000000,2020,2020-03-13,SHORT,fib382,1.5,7492.263,7601.75,7328.032499999999,109.48700000000008,WIN,164.23050000000012,9,180.76299999999992,-32.73700000000008,target,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1
21,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T10:55:00.000000,2020,2020-03-13,SHORT,fib382,2.0,7492.263,7601.75,7273.289,109.48700000000008,WIN,24.01299999999992,24,210.26299999999992,-57.48700000000008,time_exit,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1
21,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:30:00.000000,2020,2020-03-13,SHORT,fib50,1.0,7483.0,7601.75,7364.25,118.75,WIN,118.75,7,142.75,-42.0,target,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1
21,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:45:00.000000,2020,2020-03-13,SHORT,fib50,1.5,7483.0,7601.75,7304.875,118.75,WIN,178.125,10,197.5,-42.0,target,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1
21,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T10:55:00.000000,2020,2020-03-13,SHORT,fib50,2.0,7483.0,7601.75,7245.5,118.75,WIN,14.75,24,201.0,-66.75,time_exit,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1
22,2020-03-13T13:50:00.000000,,,2020,2020-03-13,LONG,fib382,1.0,7751.4915,7500.75,8002.233,250.7415000000001,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7704.75,7830.75,7702.5,7828.0,11647.0,96.10136452241716,1
22,2020-03-13T13:50:00.000000,,,2020,2020-03-13,LONG,fib382,1.5,7751.4915,7500.75,8127.60375,250.7415000000001,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7704.75,7830.75,7702.5,7828.0,11647.0,96.10136452241716,1
22,2020-03-13T13:50:00.000000,,,2020,2020-03-13,LONG,fib382,2.0,7751.4915,7500.75,8252.9745,250.7415000000001,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7704.75,7830.75,7702.5,7828.0,11647.0,96.10136452241716,1
22,2020-03-13T13:50:00.000000,,,2020,2020-03-13,LONG,fib50,1.0,7766.625,7500.75,8032.5,265.875,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7704.75,7830.75,7702.5,7828.0,11647.0,96.10136452241716,1
22,2020-03-13T13:50:00.000000,,,2020,2020-03-13,LONG,fib50,1.5,7766.625,7500.75,8165.4375,265.875,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7704.75,7830.75,7702.5,7828.0,11647.0,96.10136452241716,1
22,2020-03-13T13:50:00.000000,,,2020,2020-03-13,LONG,fib50,2.0,7766.625,7500.75,8298.375,265.875,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7704.75,7830.75,7702.5,7828.0,11647.0,96.10136452241716,1
23,2020-03-13T13:55:00.000000,,,2020,2020-03-13,LONG,fib382,1.0,7851.648,7500.75,8202.546,350.89800000000014,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7828.0,7953.0,7789.0,7932.0,22185.0,63.41463414634146,1
23,2020-03-13T13:55:00.000000,,,2020,2020-03-13,LONG,fib382,1.5,7851.648,7500.75,8377.995,350.89800000000014,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7828.0,7953.0,7789.0,7932.0,22185.0,63.41463414634146,1
23,2020-03-13T13:55:00.000000,,,2020,2020-03-13,LONG,fib382,2.0,7851.648,7500.75,8553.444,350.89800000000014,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7828.0,7953.0,7789.0,7932.0,22185.0,63.41463414634146,1
23,2020-03-13T13:55:00.000000,,,2020,2020-03-13,LONG,fib50,1.0,7871.0,7500.75,8241.25,370.25,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7828.0,7953.0,7789.0,7932.0,22185.0,63.41463414634146,1
23,2020-03-13T13:55:00.000000,,,2020,2020-03-13,LONG,fib50,1.5,7871.0,7500.75,8426.375,370.25,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7828.0,7953.0,7789.0,7932.0,22185.0,63.41463414634146,1
23,2020-03-13T13:55:00.000000,,,2020,2020-03-13,LONG,fib50,2.0,7871.0,7500.75,8611.5,370.25,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7601.75,7500.75,7828.0,7953.0,7789.0,7932.0,22185.0,63.41463414634146,1
24,2020-03-16T12:30:00.000000,2020-03-16T12:35:00.000000,2020-03-16T12:35:00.000000,2020,2020-03-16,LONG,fib382,1.0,7294.663,7242.0,7347.325999999999,52.662999999999556,WIN,52.662999999999556,1,94.08700000000044,-1.6629999999995562,target,7421.5,7242.0,7265.25,7369.75,7248.25,7361.25,5743.0,79.01234567901234,1
24,2020-03-16T12:30:00.000000,2020-03-16T12:35:00.000000,2020-03-16T12:35:00.000000,2020,2020-03-16,LONG,fib382,1.5,7294.663,7242.0,7373.657499999999,52.662999999999556,WIN,78.99449999999933,1,94.08700000000044,-1.6629999999995562,target,7421.5,7242.0,7265.25,7369.75,7248.25,7361.25,5743.0,79.01234567901234,1
24,2020-03-16T12:30:00.000000,2020-03-16T12:35:00.000000,2020-03-16T12:40:00.000000,2020,2020-03-16,LONG,fib382,2.0,7294.663,7242.0,7399.988999999999,52.662999999999556,LOSS,-52.662999999999556,2,94.08700000000044,-53.912999999999556,stop,7421.5,7242.0,7265.25,7369.75,7248.25,7361.25,5743.0,79.01234567901234,1
24,2020-03-16T12:30:00.000000,2020-03-16T12:35:00.000000,2020-03-16T12:35:00.000000,2020,2020-03-16,LONG,fib50,1.0,7309.0,7242.0,7376.0,67.0,WIN,67.0,1,79.75,-16.0,target,7421.5,7242.0,7265.25,7369.75,7248.25,7361.25,5743.0,79.01234567901234,1
24,2020-03-16T12:30:00.000000,2020-03-16T12:35:00.000000,2020-03-16T12:40:00.000000,2020,2020-03-16,LONG,fib50,1.5,7309.0,7242.0,7409.5,67.0,LOSS,-67.0,2,79.75,-68.25,stop,7421.5,7242.0,7265.25,7369.75,7248.25,7361.25,5743.0,79.01234567901234,1
24,2020-03-16T12:30:00.000000,2020-03-16T12:35:00.000000,2020-03-16T12:40:00.000000,2020,2020-03-16,LONG,fib50,2.0,7309.0,7242.0,7443.0,67.0,LOSS,-67.0,2,79.75,-68.25,stop,7421.5,7242.0,7265.25,7369.75,7248.25,7361.25,5743.0,79.01234567901234,1
25,2020-03-16T13:45:00.000000,2020-03-16T18:45:00.000000,2020-03-16T20:50:00.000000,2020,2020-03-16,SHORT,fib382,1.0,7234.634,7421.5,7047.768,186.86599999999999,LOSS,-42.615999999999985,24,30.384000000000015,-59.615999999999985,time_exit,7421.5,7242.0,7261.25,7268.25,7180.25,7191.0,5853.0,79.82954545454545,-1
25,2020-03-16T13:45:00.000000,2020-03-16T18:45:00.000000,2020-03-16T20:50:00.000000,2020,2020-03-16,SHORT,fib382,1.5,7234.634,7421.5,6954.335,186.86599999999999,LOSS,-42.615999999999985,24,30.384000000000015,-59.615999999999985,time_exit,7421.5,7242.0,7261.25,7268.25,7180.25,7191.0,5853.0,79.82954545454545,-1
25,2020-03-16T13:45:00.000000,2020-03-16T18:45:00.000000,2020-03-16T20:50:00.000000,2020,2020-03-16,SHORT,fib382,2.0,7234.634,7421.5,6860.902,186.86599999999999,LOSS,-42.615999999999985,24,30.384000000000015,-59.615999999999985,time_exit,7421.5,7242.0,7261.25,7268.25,7180.25,7191.0,5853.0,79.82954545454545,-1
25,2020-03-16T13:45:00.000000,2020-03-16T18:45:00.000000,2020-03-16T20:50:00.000000,2020,2020-03-16,SHORT,fib50,1.0,7224.25,7421.5,7027.0,197.25,LOSS,-53.0,24,20.0,-70.0,time_exit,7421.5,7242.0,7261.25,7268.25,7180.25,7191.0,5853.0,79.82954545454545,-1
25,2020-03-16T13:45:00.000000,2020-03-16T18:45:00.000000,2020-03-16T20:50:00.000000,2020,2020-03-16,SHORT,fib50,1.5,7224.25,7421.5,6928.375,197.25,LOSS,-53.0,24,20.0,-70.0,time_exit,7421.5,7242.0,7261.25,7268.25,7180.25,7191.0,5853.0,79.82954545454545,-1
25,2020-03-16T13:45:00.000000,2020-03-16T18:45:00.000000,2020-03-16T20:50:00.000000,2020,2020-03-16,SHORT,fib50,2.0,7224.25,7421.5,6829.75,197.25,LOSS,-53.0,24,20.0,-70.0,time_exit,7421.5,7242.0,7261.25,7268.25,7180.25,7191.0,5853.0,79.82954545454545,-1
26,2020-03-16T13:55:00.000000,2020-03-16T14:00:00.000000,2020-03-16T17:10:00.000000,2020,2020-03-16,SHORT,fib382,1.0,7030.9905,7421.5,6640.481,390.5095000000001,LOSS,-104.00950000000012,24,101.49049999999988,-121.75950000000012,time_exit,7421.5,7242.0,7106.25,7108.25,6906.0,6933.75,22867.0,85.29048207663782,-1
26,2020-03-16T13:55:00.000000,2020-03-16T14:00:00.000000,2020-03-16T17:10:00.000000,2020,2020-03-16,SHORT,fib382,1.5,7030.9905,7421.5,6445.22625,390.5095000000001,LOSS,-104.00950000000012,24,101.49049999999988,-121.75950000000012,time_exit,7421.5,7242.0,7106.25,7108.25,6906.0,6933.75,22867.0,85.29048207663782,-1
26,2020-03-16T13:55:00.000000,2020-03-16T14:00:00.000000,2020-03-16T17:10:00.000000,2020,2020-03-16,SHORT,fib382,2.0,7030.9905,7421.5,6249.9715,390.5095000000001,LOSS,-104.00950000000012,24,101.49049999999988,-121.75950000000012,time_exit,7421.5,7242.0,7106.25,7108.25,6906.0,6933.75,22867.0,85.29048207663782,-1
26,2020-03-16T13:55:00.000000,2020-03-16T14:00:00.000000,2020-03-16T17:10:00.000000,2020,2020-03-16,SHORT,fib50,1.0,7007.125,7421.5,6592.75,414.375,LOSS,-127.875,24,77.625,-145.625,time_exit,7421.5,7242.0,7106.25,7108.25,6906.0,6933.75,22867.0,85.29048207663782,-1
26,2020-03-16T13:55:00.000000,2020-03-16T14:00:00.000000,2020-03-16T17:10:00.000000,2020,2020-03-16,SHORT,fib50,1.5,7007.125,7421.5,6385.5625,414.375,LOSS,-127.875,24,77.625,-145.625,time_exit,7421.5,7242.0,7106.25,7108.25,6906.0,6933.75,22867.0,85.29048207663782,-1
26,2020-03-16T13:55:00.000000,2020-03-16T14:00:00.000000,2020-03-16T17:10:00.000000,2020,2020-03-16,SHORT,fib50,2.0,7007.125,7421.5,6178.375,414.375,LOSS,-127.875,24,77.625,-145.625,time_exit,7421.5,7242.0,7106.25,7108.25,6906.0,6933.75,22867.0,85.29048207663782,-1
27,2020-03-17T09:05:00.000000,2020-03-17T11:10:00.000000,2020-03-17T12:05:00.000000,2020,2020-03-17,LONG,fib382,1.0,7258.223,7106.0,7410.446,152.22299999999996,WIN,152.22299999999996,12,166.27700000000004,-42.972999999999956,target,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1
27,2020-03-17T09:05:00.000000,2020-03-17T11:10:00.000000,2020-03-17T12:35:00.000000,2020,2020-03-17,LONG,fib382,1.5,7258.223,7106.0,7486.5575,152.22299999999996,WIN,228.33449999999993,18,229.77700000000004,-42.972999999999956,target,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1
27,2020-03-17T09:05:00.000000,2020-03-17T11:10:00.000000,2020-03-17T13:05:00.000000,2020,2020-03-17,LONG,fib382,2.0,7258.223,7106.0,7562.669,152.22299999999996,WIN,104.27700000000004,24,229.77700000000004,-42.972999999999956,time_exit,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1
27,2020-03-17T09:05:00.000000,2020-03-17T09:35:00.000000,2020-03-17T10:00:00.000000,2020,2020-03-17,LONG,fib50,1.0,7267.25,7106.0,7428.5,161.25,WIN,161.25,6,165.0,-2.0,target,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1
27,2020-03-17T09:05:00.000000,2020-03-17T09:35:00.000000,2020-03-17T10:10:00.000000,2020,2020-03-17,LONG,fib50,1.5,7267.25,7106.0,7509.125,161.25,WIN,241.875,8,269.75,-2.0,target,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1
27,2020-03-17T09:05:00.000000,2020-03-17T09:35:00.000000,2020-03-17T11:30:00.000000,2020,2020-03-17,LONG,fib50,2.0,7267.25,7106.0,7589.75,161.25,WIN,65.75,24,269.75,-52.0,time_exit,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1
28,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T12:10:00.000000,2020,2020-03-17,LONG,fib382,1.0,7460.546,7106.0,7815.092000000001,354.5460000000003,LOSS,-23.546000000000276,24,74.95399999999972,-245.29600000000028,time_exit,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1
28,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T12:10:00.000000,2020,2020-03-17,LONG,fib382,1.5,7460.546,7106.0,7992.365000000001,354.5460000000003,LOSS,-23.546000000000276,24,74.95399999999972,-245.29600000000028,time_exit,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1
28,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T12:10:00.000000,2020,2020-03-17,LONG,fib382,2.0,7460.546,7106.0,8169.638000000001,354.5460000000003,LOSS,-23.546000000000276,24,74.95399999999972,-245.29600000000028,time_exit,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1
28,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T12:10:00.000000,2020,2020-03-17,LONG,fib50,1.0,7469.75,7106.0,7833.5,363.75,LOSS,-32.75,24,65.75,-254.5,time_exit,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1
28,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T12:10:00.000000,2020,2020-03-17,LONG,fib50,1.5,7469.75,7106.0,8015.375,363.75,LOSS,-32.75,24,65.75,-254.5,time_exit,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1
28,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T12:10:00.000000,2020,2020-03-17,LONG,fib50,2.0,7469.75,7106.0,8197.25,363.75,LOSS,-32.75,24,65.75,-254.5,time_exit,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1
29,2020-03-18T11:30:00.000000,2020-03-18T11:35:00.000000,2020-03-18T13:30:00.000000,2020,2020-03-18,SHORT,fib382,1.0,6907.921,7293.75,6522.092000000001,385.8289999999997,LOSS,-36.07899999999972,24,97.92100000000028,-139.32899999999972,time_exit,7293.75,7215.5,6949.5,6949.75,6840.25,6874.0,9121.0,68.94977168949772,-1
29,2020-03-18T11:30:00.000000,2020-03-18T11:35:00.000000,2020-03-18T13:30:00.000000,2020,2020-03-18,SHORT,fib382,1.5,6907.921,7293.75,6329.177500000001,385.8289999999997,LOSS,-36.07899999999972,24,97.92100000000028,-139.32899999999972,time_exit,7293.75,7215.5,6949.5,6949.75,6840.25,6874.0,9121.0,68.94977168949772,-1
29,2020-03-18T11:30:00.000000,2020-03-18T11:35:00.000000,2020-03-18T13:30:00.000000,2020,2020-03-18,SHORT,fib382,2.0,6907.921,7293.75,6136.263000000001,385.8289999999997,LOSS,-36.07899999999972,24,97.92100000000028,-139.32899999999972,time_exit,7293.75,7215.5,6949.5,6949.75,6840.25,6874.0,9121.0,68.94977168949772,-1
29,2020-03-18T11:30:00.000000,2020-03-18T11:35:00.000000,2020-03-18T13:30:00.000000,2020,2020-03-18,SHORT,fib50,1.0,6895.0,7293.75,6496.25,398.75,LOSS,-49.0,24,85.0,-152.25,time_exit,7293.75,7215.5,6949.5,6949.75,6840.25,6874.0,9121.0,68.94977168949772,-1
29,2020-03-18T11:30:00.000000,2020-03-18T11:35:00.000000,2020-03-18T13:30:00.000000,2020,2020-03-18,SHORT,fib50,1.5,6895.0,7293.75,6296.875,398.75,LOSS,-49.0,24,85.0,-152.25,time_exit,7293.75,7215.5,6949.5,6949.75,6840.25,6874.0,9121.0,68.94977168949772,-1
29,2020-03-18T11:30:00.000000,2020-03-18T11:35:00.000000,2020-03-18T13:30:00.000000,2020,2020-03-18,SHORT,fib50,2.0,6895.0,7293.75,6097.5,398.75,LOSS,-49.0,24,85.0,-152.25,time_exit,7293.75,7215.5,6949.5,6949.75,6840.25,6874.0,9121.0,68.94977168949772,-1
30,2020-03-18T13:00:00.000000,2020-03-18T13:05:00.000000,2020-03-18T16:15:00.000000,2020,2020-03-18,SHORT,fib382,1.0,7006.949,7293.75,6720.147999999999,286.8010000000004,LOSS,-175.55100000000039,24,124.44899999999961,-256.5510000000004,time_exit,7293.75,7215.5,7032.25,7047.25,6941.75,6956.25,5724.0,72.03791469194313,-1
30,2020-03-18T13:00:00.000000,2020-03-18T13:05:00.000000,2020-03-18T16:15:00.000000,2020,2020-03-18,SHORT,fib382,1.5,7006.949,7293.75,6576.7474999999995,286.8010000000004,LOSS,-175.55100000000039,24,124.44899999999961,-256.5510000000004,time_exit,7293.75,7215.5,7032.25,7047.25,6941.75,6956.25,5724.0,72.03791469194313,-1
30,2020-03-18T13:00:00.000000,2020-03-18T13:05:00.000000,2020-03-18T16:15:00.000000,2020,2020-03-18,SHORT,fib382,2.0,7006.949,7293.75,6433.346999999999,286.8010000000004,LOSS,-175.55100000000039,24,124.44899999999961,-256.5510000000004,time_exit,7293.75,7215.5,7032.25,7047.25,6941.75,6956.25,5724.0,72.03791469194313,-1
30,2020-03-18T13:00:00.000000,2020-03-18T13:05:00.000000,2020-03-18T16:15:00.000000,2020,2020-03-18,SHORT,fib50,1.0,6994.5,7293.75,6695.25,299.25,LOSS,-188.0,24,112.0,-269.0,time_exit,7293.75,7215.5,7032.25,7047.25,6941.75,6956.25,5724.0,72.03791469194313,-1
30,2020-03-18T13:00:00.000000,2020-03-18T13:05:00.000000,2020-03-18T16:15:00.000000,2020,2020-03-18,SHORT,fib50,1.5,6994.5,7293.75,6545.625,299.25,LOSS,-188.0,24,112.0,-269.0,time_exit,7293.75,7215.5,7032.25,7047.25,6941.75,6956.25,5724.0,72.03791469194313,-1
30,2020-03-18T13:00:00.000000,2020-03-18T13:05:00.000000,2020-03-18T16:15:00.000000,2020,2020-03-18,SHORT,fib50,2.0,6994.5,7293.75,6396.0,299.25,LOSS,-188.0,24,112.0,-269.0,time_exit,7293.75,7215.5,7032.25,7047.25,6941.75,6956.25,5724.0,72.03791469194313,-1
31,2020-03-18T13:20:00.000000,2020-03-18T13:30:00.000000,2020-03-18T16:40:00.000000,2020,2020-03-18,SHORT,fib382,1.0,6971.2435,7293.75,6648.736999999999,322.5065000000004,LOSS,-208.25650000000041,24,88.74349999999959,-292.2565000000004,time_exit,7293.75,7215.5,7002.25,7004.0,6918.25,6920.5,3894.0,95.33527696793003,-1
31,2020-03-18T13:20:00.000000,2020-03-18T13:30:00.000000,2020-03-18T16:40:00.000000,2020,2020-03-18,SHORT,fib382,1.5,6971.2435,7293.75,6487.483749999999,322.5065000000004,LOSS,-208.25650000000041,24,88.74349999999959,-292.2565000000004,time_exit,7293.75,7215.5,7002.25,7004.0,6918.25,6920.5,3894.0,95.33527696793003,-1
31,2020-03-18T13:20:00.000000,2020-03-18T13:30:00.000000,2020-03-18T16:40:00.000000,2020,2020-03-18,SHORT,fib382,2.0,6971.2435,7293.75,6326.230499999999,322.5065000000004,LOSS,-208.25650000000041,24,88.74349999999959,-292.2565000000004,time_exit,7293.75,7215.5,7002.25,7004.0,6918.25,6920.5,3894.0,95.33527696793003,-1
31,2020-03-18T13:20:00.000000,2020-03-18T13:30:00.000000,2020-03-18T16:40:00.000000,2020,2020-03-18,SHORT,fib50,1.0,6961.125,7293.75,6628.5,332.625,LOSS,-218.375,24,78.625,-302.375,time_exit,7293.75,7215.5,7002.25,7004.0,6918.25,6920.5,3894.0,95.33527696793003,-1
31,2020-03-18T13:20:00.000000,2020-03-18T13:30:00.000000,2020-03-18T16:40:00.000000,2020,2020-03-18,SHORT,fib50,1.5,6961.125,7293.75,6462.1875,332.625,LOSS,-218.375,24,78.625,-302.375,time_exit,7293.75,7215.5,7002.25,7004.0,6918.25,6920.5,3894.0,95.33527696793003,-1
31,2020-03-18T13:20:00.000000,2020-03-18T13:30:00.000000,2020-03-18T16:40:00.000000,2020,2020-03-18,SHORT,fib50,2.0,6961.125,7293.75,6295.875,332.625,LOSS,-218.375,24,78.625,-302.375,time_exit,7293.75,7215.5,7002.25,7004.0,6918.25,6920.5,3894.0,95.33527696793003,-1
32,2020-03-19T09:55:00.000000,2020-03-19T10:50:00.000000,2020-03-19T10:50:00.000000,2020,2020-03-19,SHORT,fib382,1.0,7375.0585,7377.5,7372.617,2.4414999999999054,LOSS,-2.4414999999999054,1,40.058500000000095,-21.941499999999905,both_same_bar_stop_first,7377.5,7220.0,7394.5,7414.5,7311.25,7322.5,6035.0,69.73365617433413,-1
32,2020-03-19T09:55:00.000000,2020-03-19T10:50:00.000000,2020-03-19T10:50:00.000000,2020,2020-03-19,SHORT,fib382,1.5,7375.0585,7377.5,7371.39625,2.4414999999999054,LOSS,-2.4414999999999054,1,40.058500000000095,-21.941499999999905,both_same_bar_stop_first,7377.5,7220.0,7394.5,7414.5,7311.25,7322.5,6035.0,69.73365617433413,-1
32,2020-03-19T09:55:00.000000,2020-03-19T10:50:00.000000,2020-03-19T10:50:00.000000,2020,2020-03-19,SHORT,fib382,2.0,7375.0585,7377.5,7370.1755,2.4414999999999054,LOSS,-2.4414999999999054,1,40.058500000000095,-21.941499999999905,both_same_bar_stop_first,7377.5,7220.0,7394.5,7414.5,7311.25,7322.5,6035.0,69.73365617433413,-1
32,2020-03-19T09:55:00.000000,2020-03-19T10:45:00.000000,2020-03-19T10:45:00.000000,2020,2020-03-19,SHORT,fib50,1.0,7362.875,7377.5,7348.25,14.625,WIN,14.625,1,41.125,-6.875,target,7377.5,7220.0,7394.5,7414.5,7311.25,7322.5,6035.0,69.73365617433413,-1
32,2020-03-19T09:55:00.000000,2020-03-19T10:45:00.000000,2020-03-19T10:45:00.000000,2020,2020-03-19,SHORT,fib50,1.5,7362.875,7377.5,7340.9375,14.625,WIN,21.9375,1,41.125,-6.875,target,7377.5,7220.0,7394.5,7414.5,7311.25,7322.5,6035.0,69.73365617433413,-1
32,2020-03-19T09:55:00.000000,2020-03-19T10:45:00.000000,2020-03-19T10:45:00.000000,2020,2020-03-19,SHORT,fib50,2.0,7362.875,7377.5,7333.625,14.625,WIN,29.25,1,41.125,-6.875,target,7377.5,7220.0,7394.5,7414.5,7311.25,7322.5,6035.0,69.73365617433413,-1
34,2020-03-20T09:20:00.000000,2020-03-20T09:25:00.000000,2020-03-20T10:05:00.000000,2020,2020-03-20,SHORT,fib382,1.0,7352.853,7462.25,7243.456,109.39699999999993,WIN,109.39699999999993,9,156.60300000000007,-21.396999999999935,target,7462.25,7406.0,7382.5,7384.75,7301.25,7302.5,10357.0,95.80838323353294,-1
34,2020-03-20T09:20:00.000000,2020-03-20T09:25:00.000000,2020-03-20T10:20:00.000000,2020,2020-03-20,SHORT,fib382,1.5,7352.853,7462.25,7188.7575,109.39699999999993,WIN,164.0954999999999,12,189.10300000000007,-21.396999999999935,target,7462.25,7406.0,7382.5,7384.75,7301.25,7302.5,10357.0,95.80838323353294,-1
34,2020-03-20T09:20:00.000000,2020-03-20T09:25:00.000000,2020-03-20T10:25:00.000000,2020,2020-03-20,SHORT,fib382,2.0,7352.853,7462.25,7134.059,109.39699999999993,WIN,218.79399999999987,13,220.85300000000007,-21.396999999999935,target,7462.25,7406.0,7382.5,7384.75,7301.25,7302.5,10357.0,95.80838323353294,-1
34,2020-03-20T09:20:00.000000,2020-03-20T09:25:00.000000,2020-03-20T10:05:00.000000,2020,2020-03-20,SHORT,fib50,1.0,7343.0,7462.25,7223.75,119.25,WIN,119.25,9,146.75,-31.25,target,7462.25,7406.0,7382.5,7384.75,7301.25,7302.5,10357.0,95.80838323353294,-1
34,2020-03-20T09:20:00.000000,2020-03-20T09:25:00.000000,2020-03-20T10:20:00.000000,2020,2020-03-20,SHORT,fib50,1.5,7343.0,7462.25,7164.125,119.25,WIN,178.875,12,179.25,-31.25,target,7462.25,7406.0,7382.5,7384.75,7301.25,7302.5,10357.0,95.80838323353294,-1
34,2020-03-20T09:20:00.000000,2020-03-20T09:25:00.000000,2020-03-20T11:20:00.000000,2020,2020-03-20,SHORT,fib50,2.0,7343.0,7462.25,7104.5,119.25,WIN,95.0,24,211.0,-31.25,time_exit,7462.25,7406.0,7382.5,7384.75,7301.25,7302.5,10357.0,95.80838323353294,-1
35,2020-03-20T10:05:00.000000,2020-03-20T10:10:00.000000,2020-03-20T12:05:00.000000,2020,2020-03-20,SHORT,fib382,1.0,7247.853,7462.25,7033.456,214.39699999999993,LOSS,-27.146999999999935,24,115.85300000000007,-72.14699999999993,time_exit,7462.25,7406.0,7277.25,7279.75,7196.25,7198.0,6707.0,94.91017964071857,-1
